시군구,기타관광쇼핑,대형쇼핑몰,레저용품쇼핑,면세점,기타숙박,캠핑장/펜션,콘도,호텔,일반외식업,제과음료업,골프장,관광유원시설,기타레저,문화서비스,스키장,여행업,렌터카,수상운송,육상운송,항공운송,뷰티,의료관광
서울특별시 서대문구,4130107373,6998069452,1033152871,19509,1062283707,148928913,208181363,5054419616,16009254223,2532949717,3230694802,1833975735,603219122,847919519,0,416552075,618518500,650364,597267231,74335,932864007,202351032
서울특별시 서초구,7659292699,14852797065,2324374021,45786,1610677303,286414229,410921201,9572796342,36236604442,5015862658,5591364400,3792190897,1474967874,1586122228,0,885128802,1142927178,669642,1152830309,14429,9894962061,2261342695
서울특별시 성동구,3497774742,5851197171,1016222767,319048,878196036,127007742,174419479,4743266674,16176365518,2875890130,3593220122,1796701931,834742563,701782843,0,471076554,519143665,914239,562819330,96701,930020670,205348576
서울특별시 성북구,3685481035,6429682948,1033870723,163277,1025096355,123148064,184291951,5030355429,18027237126,2320232270,3496324637,1873311620,707413400,630701322,0,414487063,620591320,1405793,623303330,93496,902843812,212748352
서울특별시 송파구,7685204630,12183821042,1963700925,147042,1726220338,255760055,431547552,9511810106,37594712054,5965043722,6268845954,3965628270,1305792129,1403039231,0,777015169,1151369267,1430655,1086748050,107205,1943661327,442374510
서울특별시 양천구,3648942417,6597038228,911073130,65147,1013093080,155883471,189536881,4926018087,16331495472,2905959702,3382545041,1715553855,683142078,630425680,0,365660047,567967181,880880,607481403,58049,973470077,218618829
서울특별시 영등포구,3929633639,7122167424,938703636,296596,856463202,115806050,238857700,4289627277,18618548198,2213799982,3407117656,1765651991,797071501,818909149,0,458767498,628006833,1036916,606843835,73574,1043409193,216565324
서울특별시 용산구,3921290483,7750875888,1122163285,364228,1132242783,127199823,175498937,4643414138,15897977271,2179115283,3035083778,1929193268,719304739,687947846,0,385822331,478582067,1124696,600202281,97871,879222371,205747005
서울특별시 은평구,3702068745,7125945265,1076975229,82817,965794528,149670766,223072871,4123924371,18417352254,2798415549,3436683945,1779447458,685516896,724374034,0,398038335,551407201,143952,640099211,83422,878162873,221436044
서울특별시 종로구,7657002480,12333146846,2350354191,443921,1744541344,275092868,445345861,10200657997,36544416743,4992205800,5701216748,3843144862,1510136210,1305713068,0,842405598,1179363943,152915,991021288,98550,1591608434,399072086
서울특별시 중구,7025159326,14128823947,2369474265,29063474565,2127440356,315314598,423412081,10783405662,35604184589,4498609177,6893978476,3162690364,1452973153,1516339815,0,736480249,1218845338,671819,1321706068,111136,1695179676,464772220
서울특별시 중랑구,3819301690,6169467524,1123261387,338000,1068463053,121686604,241502865,5047520520,20879021270,2598577264,3645962003,1526800182,663499154,636625480,0,448914028,627712903,1676153,559459993,118155,810370764,195517828
세종특별자치시 세종특별자치시,764713607,1797685867,232130058,475648,267313850,368636234,581704006,1185520648,4123322934,706053571,770073548,436079316,159509447,158942764,0,100173902,141645662,464704,125200824,76687,212052646,53959958
울산광역시 남구,1401050296,2562841954,477746993,274183,448920010,577768623,954481317,2373005467,7333874320,1149854131,1249096054,742795902,348011744,306706075,0,187795791,274142606,759812196,249504479,136740,410581556,96117482
울산광역시 동구,1739722106,3410393978,437172970,259367,454487895,661643322,1076397093,1901375812,7852962309,1208745336,1487163109,843886388,330404548,343580357,0,203892204,226861812,1501545,284838886,46579,447783202,81422136
울산광역시 북구,1585636681,3158793511,449939436,11141518371,390560639,634142993,930185486,2240851376,7303307310,1205819915,1341047314,757526075,292181487,291983895,0,171800957,279506259,1046376,245912882,11052702370,363305137,103580175
울산광역시 울주군,1840225475,2797417896,498721633,562879,386533972,674677398,838131167,1927102014,8721675466,1126792119,1350956376,713868057,371680733,342603952,0,199630310,226093528,783071904,240382313,22014,429816446,79759217
울산광역시 중구,1538090726,2626117349,421338837,559844,379148693,706514582,973938537,2199570114,8444957626,1192840522,1550470396,916068470,323182657,333211165,0,194385812,269211400,300144,268954585,108233,400893857,99339713
인천광역시 강화군,1384917488,3145913353,446841797,389136,477357331,1732877596,2468904797,2099274595,7472270893,1053310103,1504333985,728037390,326139583,292862724,0,186346044,264577228,786378894,278844129,29990,413772642,102616366
인천광역시 계양구,1780719925,3442716640,437528776,244888,464588510,646984090,985211773,1937371640,7780871848,1037337719,1688595457,826245209,363148811,295980952,0,193824768,235912029,1917619,261073549,57928,356629219,104183529
인천광역시 남동구,1376073024,3247121814,496382104,46558,485738981,590482262,831865658,1957867522,8898197794,1046928025,1710252982,826145057,385759982,377049257,0,167919787,220306619,1158816,272707846,115327,398173152,101820658
인천광역시 동구,1391529512,2529339512,420249090,572551,475638625,620423674,1068694746,2450246235,8530424051,1016250066,1241366154,764771503,331105355,312938651,0,208742511,282816162,802608,272138435,33357,388869375,86849990
인천광역시 미추홀구,1765528309,2685457033,494191382,367752,455713097,706839740,818511322,2399103467,8235616116,1252526226,1358589521,802035303,286388732,303904897,0,191552029,223861988,1082020,282399537,77901,463088510,81489481
인천광역시 부평구,1477973023,3138789848,422149064,509667,392293059,738981179,827589576,1895660070,8134373716,1318569604,1217874668,828610064,337530969,277415782,0,187961459,237888845,1545123,251580952,127847,438496051,87377518
인천광역시 서구,1503124105,2596297985,402201912,132535,410751729,647166157,855695410,2200884546,7413499359,1261631078,1534162085,783042153,302014020,308651721,0,179381287,220806488,1284148,254594145,138348,358818469,87930955
인천광역시 연수구,1684593754,3340988966,439559886,83332,393381735,542740628,991024496,1825592693,7683282223,1265658901,1677353098,769818553,301411779,328453483,0,174253400,284095961,890114579,236989919,35125,407413698,99090450
인천광역시 옹진군,1694246762,2523752281,446969718,23151,478413810,525879737,889841713,2044333475,8930913710,1380183590,1396524643,869945316,338296516,326915153,0,166603705,239917427,815216854,229216727,112316,379604690,78656798
인천광역시 중구,1825385031,3003093360,444401482,6378061622,448191177,704920447,864167407,2476813419,8869828830,1380760712,1467837561,854576296,320524357,342230561,0,195039283,237619358,356843,300320659,10756768777,343678946,99852114
전라남도 강진군,782975854,1490952586,282243550,537579,270706829,345798474,507349498,1157744657,4479784591,641748275,685988519,409729224,149308502,209847693,0,99960105,149497233,421312857,148235218,59177,192488054,47803243
전라남도 고흥군,911547667,1584902553,279453699,338171,247179092,384490095,445063332,1373399455,3875525007,702892214,757745396,420632551,187231772,172016603,0,92352549,134832374,470069468,159553831,133907,212995714,53463668
전라남도 곡성군,732490166,1480291252,246156110,115369,199680590,385475154,581445990,1101050553,3939810426,704807184,898566038,456229566,157401489,153315642,0,100537121,117380698,1452077,157202835,90733,183115874,52372397
전라남도 광양시,858820677,1936111012,258385087,488738,237290703,370133495,468379620,1236125329,3939414743,593306554,789589683,399652951,169943950,170273571,0,91100998,122312091,410630538,122538029,145987,198361680,46854315
전라남도 구례군,936545981,1391959149,263060682,481099,237419111,358079525,532368442,1056325840,4056851491,628272257,897668489,444534844,186488181,169149344,0,93367911,121159232,956529,141701517,131494,200723847,58705264
전라남도 나주시,858134084,1630147866,242815599,201511,225902793,320469827,545376950,1311151990,4674802785,705113985,798006306,405274158,199085474,165603306,0,96165854,122461579,1977835,141051973,7304,243279870,52480894
전라남도 담양군,881351546,1828879032,242788233,168727,225913152,346766656,543081298,1284269694,4537976767,685387302,677009745,426484884,165868911,154452872,0,109852960,140057721,756667,155929115,108914,236985206,53200163
전라남도 목포시,966267839,1667885512,255170479,413898,276193325,357940275,551718027,1100823469,4563934579,687844222,805134954,489359218,180954769,173790746,0,110166352,124125432,457749817,136291346,51567,207482491,42027246
전라남도 무안군,779798395,1665593694,292340474,354327,282734986,304985985,526843768,1124041754,3763110914,547456286,814613594,483714897,196888294,177704634,0,106254597,145327493,443469109,150622934,96189,195691155,55091922
전라남도 보성군,890715128,1670939583,256333616,305278,262111144,304902926,585173739,1310281298,4001453843,720698415,913191676,470470306,199321525,210620787,0,94557763,159385929,469268907,147579474,20280,210071482,44444566
전라남도 순천시,934070083,1712889826,272493182,34654,255172024,394064364,588226963,1080931530,4025491026,744430793,895195454,431792060,181819945,175274661,0,109023840,127068478,397794661,163212106,150428,212230713,47648275
전라남도 신안군,726210410,1617212612,295770857,634098,263834039,362351402,586656444,1175824070,4727359569,743621131,721768590,447811951,180566681,157040487,0,115986672,156422220,432720561,121564462,107811,228597035,53153020
전라남도 여수시,815770605,1600967382,255930933,6309967193,247263558,326405740,465532644,1213258362,3903680576,670622190,844842723,462028147,187590165,207565173,0,110527030,148357723,403604802,119724630,5152829271,213016539,52153145
전라남도 영광군,978610742,1550450530,236147948,539405,231343820,336722674,478855040,1268157117,4626922445,736825979,905818346,458955174,162371501,156460804,0,120718403,135609661,397711118,143505526,7212,195835936,58933476
전라남도 영암군,881222071,1485402352,293827670,279965,233476136,328007982,537504163,1188459605,4206509466,717256096,706650465,411530306,157526899,191900858,0,99447608,146060945,442764313,149688992,120084,219702044,51532451
전라남도 완도군,974912315,1501510029,256025250,210076,216667288,345906333,514028657,1060261665,4478161476,748185869,780227388,438936997,179755526,162360665,0,103498319,137846363,460184610,139637736,54929,220169690,50514751
전라남도 장성군,946950840,1517997586,227228348,515082,254326610,362340113,522151184,1149922754,3826301461,624042362,722250469,497301657,158656865,157466676,0,103679895,150849272,1425876,130971232,10679,218938392,54462121
전라남도 장흥군,860187898,1572496523,235960208,449681,239112046,373032594,542864094,1124788112,4492067769,674383348,718862686,411649739,198595771,196564471,0,97980391,129028739,479367429,137375028,122464,195672231,54130070
전라남도 진도군,754859807,1648962415,259022138,465448,203651299,401225769,482153232,1284929304,4546568487,639042795,917872619,384048838,160071139,181683126,0,106734859,117003245,374949890,129807980,95407,219411757,46415689
전라남도 함평군,888469921,1398564358,287789517,212032,226738827,363542857,465689477,1101569539,5089610830,676490633,769015667,393486411,163296532,205804308,0,98742843,121712789,425766854,119934936,111260,245395698,45884520
전라남도 해남군,995476492,1712458283,251740133,439675,207829964,313500157,464594159,1126756891,3773908340,632336945,817510305,451258497,179409799,192688267,0,104466166,116751501,392217293,147261336,61387,198117959,45907745
전라남도 화순군,773688628,1784797797,272285087,343118,236170623,373431303,441008783,1316783322,4748884619,612644437,672557568,393812578,157602279,157236669,0,98708575,130754287,1311901,155535196,35428,220094154,48815769
전북특별자치도 고창군,762958686,1430865019,280477337,452728,262894452,335179584,525354870,1227591734,3666245810,771078990,703259286,527196027,180903281,197028455,0,103433709,128076654,377135840,149507177,125310,217117982,50114867
전북특별자치도 군산시,986703987,1473939176,246590619,439798,264512265,336988936,531072456,1398150017,4599307692,658156735,860673817,485109876,184932438,147828132,0,114402050,130386884,465440008,143163998,20876,244909659,43632800
전북특별자치도 김제시,932746534,1469154576,250130363,24817,247561752,358010936,456880247,1204650327,4861975892,758586438,691242709,491542036,189379673,174917496,0,99211704,135601149,400816051,148061772,64758,207572272,49478318
전북특별자치도 남원시,909351583,1460664959,262670645,23371,215181438,302518165,565728482,1078819023,4536925015,559754173,862833483,417559030,199056327,173695958,0,103089926,119588022,558949,133954696,7980,227869000,46267322
전북특별자치도 무주군,801385920,1606832023,292535084,137514,198111617,361366043,565461128,1062446384,4362467129,598155446,805364332,444735702,177367207,179340810,0,98286105,124619640,1490333,147852059,45523,232624895,48758340
전북특별자치도 부안군,936698437,1824025063,276127452,340706,216359464,331932968,489395884,1256231297,4431743877,631174838,810967300,394724021,155107096,157697590,0,98122381,132311772,440211427,162958492,42160,244354286,48572395
전북특별자치도 순창군,829970461,1488364778,244326441,182757,245268396,361325576,561807321,1290521211,4894299581,771665426,832048998,418179193,205416505,157051742,0,114114264,132352636,2375507,123910969,81509,232589078,44742250
전북특별자치도 완주군,937596831,1802452528,246531640,222666,248882177,395455668,470881550,1145971556,4183448713,739719617,693154761,396653495,167065959,152490371,0,117418046,133380114,917641,148508450,62189,227577764,51775789
전북특별자치도 익산시,783845992,1574414021,236573342,138791,272681925,393879136,576437143,1144601108,4852622219,610422530,844644820,456149757,150229263,196862339,0,99918452,154487986,1802194,151120911,2236,246763137,56484947
전북특별자치도 임실군,946293217,1596617792,296099457,565526,261635172,345485076,507517529,1283575468,4294712470,582741172,730749914,495667732,199014082,162065812,0,99601912,144397971,2108743,160699810,69099,253155718,43705018
전북특별자치도 장수군,936225516,1795592912,265651489,576659,221374798,296747899,553627206,1203619530,4927368391,648545737,741478480,491173332,185660278,166248152,0,108254805,148599605,599913,160453297,53346,212376250,50973198
전북특별자치도 전주시,948506060,1882505578,226892661,232925,210985274,346678194,585771450,1002634111,4932009584,693974607,847278281,427190433,166308842,197623428,0,110386117,138557690,619714,161323439,144076,219222075,49769292
전북특별자치도 정읍시,869234530,1689154736,260406585,143961,218948228,353496126,449885658,1155065114,4351880284,658665766,908182870,467518334,177646435,173263567,0,113830695,151392686,1078582,138542954,77230,217181627,46058878
전북특별자치도 진안군,911130311,1876208963,254180183,158702,236054238,352131759,510176832,1303969703,3858778385,668702833,805021118,436216602,203791221,195348570,0,116776620,144454085,1972166,126425256,15285,198609050,53304596
제주특별자치도 서귀포시,3731006270,6118115705,1090722498,16759069392,842571811,3760153064,6849490878,4374739294,17737543945,2319892183,3197387631,1939844897,769806451,763816497,0,444944904,3819533179,1458244983,572650136,60742,909440174,235171509
제주특별자치도 제주시,3660307760,6132189908,1043573750,16931181409,1025129185,3603209702,6620600614,4452261491,15228076201,2629341329,2993555091,1962767659,705594920,767825283,0,391687780,3114935711,1566946322,497269038,21018256780,923896563,186971336
충청남도 계룡시,833624481,1548128886,286486307,140563,248516373,358809177,576773514,1123086483,4780090189,774497672,754967088,458209266,205241409,205185283,0,98107890,131695528,1466541,130340536,147419,198508182,45488270
충청남도 공주시,844439899,1706285906,228225605,43077,201266978,355492811,548324288,1378680208,5048099200,701547765,903941523,424507410,164209002,174125116,0,101404050,136785776,1163999,152415025,34633,247748215,52420483
충청남도 금산군,840361687,1681233299,223968593,38852,224208747,337774433,442268194,1151340655,4992532095,779598862,779057870,399220123,157448371,170739392,0,92535323,153705759,1417216,144780282,131094,205088657,51829165
충청남도 논산시,770010742,1496089542,295141322,250496,258733892,364074278,600286913,1338314963,4510245539,701052296,873010016,479368249,201804960,191572654,0,93401938,138936045,1036031,144550900,22286,237318096,46046797
충청남도 당진시,994310933,1450154475,260733171,179176,225744389,363024903,516421546,1077828270,4210343119,586173269,840218875,506338414,194317589,168707481,0,96598640,142106706,401703577,146707023,7782,191031041,51175983
충청남도 보령시,780992085,1570305509,301550407,378327,244771519,376138897,495398384,1134061986,4018157032,564770461,878036768,472502362,170499692,191084616,0,113773121,127429432,378462663,140847247,104300,195019118,48113064
충청남도 부여군,885178624,1466802945,296078440,417922,239606874,337360095,580832981,1152991150,4256051029,617607827,873702085,463610004,195691785,198194514,0,104498172,159751819,2213105,164195804,60325,216168362,43648381
충청남도 서산시,943619703,1656794957,221238502,36519,243462257,363589706,485305341,1226232198,4144012159,704656941,811077876,418895794,170604956,198708009,0,98734025,163415692,464700493,162192901,78329,209828782,57484603
충청남도 서천군,907752828,1716868975,266618859,475589,219844970,286127634,445879368,1399895460,3950852583,668217815,905077581,461125185,157097158,197030930,0,109739143,149830546,488913875,151125311,113201,192390696,57677805
충청남도 아산시,749323140,1510568517,276922207,105036,220560783,359638251,520757886,1063819227,4725988511,598630780,777311973,477593761,165419527,196635500,0,117521503,126532972,1880487,132471065,102854,228955143,55193792
충청남도 예산군,946765126,1500666441,233449112,148834,250113435,335445574,432621351,1241144038,3926040994,638260340,837161081,471928054,188066297,158097123,0,103759431,161164574,465604,130088148,12465,192958294,54208107
충청남도 천안시,914173169,1755749251,267531189,432791,211775884,363011022,581364755,1113059611,4925600284,622462325,813684299,517553693,196057566,189698253,0,88255380,150644028,756921,134009235,73327,241459323,48120354
충청남도 청양군,935328729,1367537740,216405997,573195,236512734,309111414,616783096,1192431555,4388959882,593012371,821376002,447460269,160690326,153960115,0,92908079,130822464,263170,140318089,67150,195559902,41998069
충청남도 태안군,770168186,1749054399,239289712,540282,262165156,319300538,469830255,1139010715,4543836001,703232605,737379106,474827308,167707283,189225491,0,98298228,131994525,503313155,165641504,24722,219706936,53023588
충청남도 홍성군,851113814,1706505970,263465570,392848,216077546,306441512,440349316,1142348812,4012034187,602188577,826861800,408660015,155029437,166285160,0,104601471,123112986,1422917,121949428,6923,250871352,51791926
충청북도 괴산군,726450417,1658361715,285670620,147908,245864629,381573778,516563800,1384109520,4748920120,765073920,798587810,407004440,166001086,159800194,0,111381138,152321570,984031,132210524,81063,196678130,51655566
충청북도 단양군,752311296,1562224204,266613661,46752,260557898,310779808,586749735,1138649454,5082112953,713434442,892762392,411751378,154216210,175351131,0,91902768,141520260,1195588,139135301,35824,255381233,44875705
충청북도 보은군,847452318,1587700159,276804680,657637,222171257,342979307,536796215,1287778184,5149797311,581874496,878072259,498373815,162072959,178723983,0,99091999,156698837,925407,142281220,25088,224131050,52411971
충청북도 영동군,987363106,1727940742,267938086,109801,260768750,333585098,522074519,1191700588,4752489398,598353702,682697444,417821336,178468109,168229522,0,103718135,121465330,1563232,147934414,106306,213329364,54044756
충청북도 옥천군,850202088,1600547835,215778124,327563,256364341,344220801,578254714,1146131202,4282772384,709820147,777627018,434303619,185632566,188278586,0,114013221,128314293,2175286,148060955,11201,256913615,47232692
충청북도 음성군,776330600,1419708204,287296687,524086,262383204,345019072,455535199,1338181754,4267381030,643184890,778049254,484001433,172169295,167609669,0,94609180,146786334,1899584,124378928,83802,252278572,47667001
충청북도 제천시,1034490540,1648821996,242846383,135948,227511954,331969255,549215080,1241478198,3781982145,755262207,847694738,495626431,158428699,154894903,0,97378768,134984223,1432069,118941202,75758,234353502,56666840
충청북도 증평군,849806892,1606408022,251467988,245660,262455491,370939469,529181719,1350760704,3786608950,773160070,689170667,472000318,197851397,165857811,0,98882232,160061602,1918953,169436033,27299,204493999,49572890
충청북도 진천군,963151703,1548055815,217629562,578127,218273042,318181778,613555981,1344782647,4329728767,682054841,926347500,392100396,189346580,197112607,0,90668579,158854604,2415378,121411791,124504,230577068,54053037
충청북도 청주시,986034569,1515150033,270529102,6210917747,238601730,322094851,592554124,1351496786,4358115547,658707056,728276982,443461705,188864717,177888669,0,106283395,136794370,1049555,127117658,6059848104,191747141,46730412
충청북도 충주시,783824479,1552622362,257017863,66997,257392936,322569200,489890971,1180884591,3972489719,552539558,808914447,466909823,182336047,202072249,0,119079715,119880332,1680043,146565380,100059,203142894,42899716
