시군구,기타관광쇼핑,대형쇼핑몰,레저용품쇼핑,면세점,기타숙박,캠핑장/펜션,콘도,호텔,일반외식업,제과음료업,골프장,관광유원시설,기타레저,문화서비스,스키장,여행업,렌터카,수상운송,육상운송,항공운송,뷰티,의료관광
서울특별시 성북구,3373831424,5808419248,635643817,144940,665394210,50340913,113991107,3903798685,14213738694,1832041969,2011988366,909691181,472158873,467431327,0,300410271,351103917,485879,447878685,63221,866659355,199721559
서울특별시 송파구,6613713726,10935605888,1167340192,115781,1153371389,115521012,266861236,7026925016,31986709541,4667203488,3619995868,1814187876,904716965,1087894893,0,536598745,678877498,522705,782458903,67298,1772697642,430702201
서울특별시 양천구,3242000152,6193568769,591116991,55684,652866179,66917360,122496613,3865836837,13549059874,2432954203,1894881026,810901508,433327502,480418797,0,270895151,333888928,314538,485149342,39274,946301238,209849013
서울특별시 영등포구,3465252814,6552727001,559510190,246786,589989474,52821296,142487471,3320973061,14566709596,1820845327,1954069309,783809169,540200308,585935789,0,333065771,382203011,363556,451293628,47418,899536840,222137843
서울특별시 용산구,3585867120,6926049697,709097316,300704,752271252,56885412,111218055,3623973622,13091731476,1864654630,1780669387,918820195,490359914,503809168,0,256852823,272801110,419700,460727294,65405,829070508,199838811
서울특별시 은평구,3414423337,6739858676,675509329,65261,673866377,65293959,133506199,3289682389,14153924409,2221769986,2017103166,811731957,466295302,544314406,0,281597682,313327241,53712,470469035,54202,822640894,226651285
서울특별시 종로구,6939490525,11493654704,1441080938,374413,1144363518,120616266,266199614,7448336053,29218758581,3981269444,3112041761,1760191553,962967354,966537239,0,574181286,691050502,58208,741876472,64963,1388057279,382528584
서울특별시 중구,6108765634,12261302111,1409977014,25065138709,1409332383,138393494,269928681,8219861853,28932704199,3879901060,3953598363,1523309169,989302526,1172041160,0,511516132,697842351,250863,929435176,70512,1655874909,442784235
서울특별시 중랑구,3475982827,5909455475,671957637,278496,737493005,53590440,147600510,3675715467,16295441224,2118159651,2024825590,720448974,443423925,479145083,0,304708281,362055225,621955,416818660,78266,720657678,200853934
세종특별자치시 세종특별자치시,713634418,1714502085,141373726,396169,183163428,157425633,360108134,897382424,3340602133,583905376,435391464,189554632,111950667,119898571,0,67996263,81972981,170694,96466438,48783,193185378,55263850
울산광역시 남구,1321526264,2388421916,279545572,230031,288092706,250768416,589981465,1698010769,6134383630,950867100,702890954,340835799,235348703,234532867,0,128363114,153647940,260995835,192929214,91763,357439856,91163071
울산광역시 동구,1564160674,2941692878,267203763,216993,304046814,299176886,631958824,1426407866,6619737735,950049854,873104671,387773413,234483225,253898455,0,138891394,126576103,530999,217205982,29109,397225137,78034210
울산광역시 북구,1510513543,2734241698,282853637,9616740930,274086532,279708063,539458759,1683810159,5902537138,1024983228,762779372,353224508,202875314,211903984,0,120021801,168631721,374784,184016337,7277536204,328147464,99610003
울산광역시 울주군,1639840719,2618768532,307140520,499252,253748596,293386540,538489729,1467412583,7384151561,872623264,730255162,332427748,232238511,253843223,0,134914686,132714119,294016252,185462007,14502,406706128,75882215
울산광역시 중구,1328092863,2384481247,264239002,486674,253800639,297659979,621893161,1650269571,7203282447,1010658111,889317823,411581167,209688160,261130219,0,141753097,152761752,104916,194769720,67427,368675682,96919069
인천광역시 강화군,1268127808,2830537592,259850153,330058,324118332,726033348,1535763572,1605357989,6062897907,869206193,876082857,332133283,214540294,231185145,0,124627268,155009663,279106257,212844810,17990,377437842,102704642
인천광역시 계양구,1589984235,2954134189,280211675,201320,316431516,263160858,628005194,1469231157,6342454314,855014168,958915755,389333818,235515533,224874621,0,133028264,137177691,726144,187653524,37419,337227812,100608327
인천광역시 남동구,1265005606,2797053153,299798734,36370,303827876,259669544,505044044,1556419965,7118245722,861412160,961320715,393198856,238886761,282597373,0,116464178,131309277,426436,193460512,77518,346060354,100187273
인천광역시 동구,1344869540,2307495154,241341727,477187,317115796,276947577,628661579,1766459298,7216645855,853076437,702864230,353292324,219176539,238069139,0,140379895,157257113,288181,199976107,21009,337045448,84927282
인천광역시 미추홀구,1578177877,2443002497,296512057,305155,309088358,308736043,522127797,1696234407,6900791912,994774743,790211172,349774658,182130459,227299905,0,128437657,127960233,386022,207824403,52319,407813629,78694602
인천광역시 부평구,1378957924,2934723720,255708155,415190,262628443,297171220,529110753,1396577136,6719779895,1030001340,708511303,380802734,216450528,219751318,0,127511200,135165052,577909,183318569,76455,413855531,86380925
인천광역시 서구,1364259816,2397542558,243351336,116127,264466335,288277753,553472101,1655734556,6248329419,1087320121,875048805,367224311,214003471,231724664,0,126240594,132479284,439771,179141365,84325,341186362,89796467
인천광역시 연수구,1549444460,3041740963,276736895,71293,258970943,231152251,596952110,1364557980,6143457448,984876838,951125636,369945231,205022219,248797698,0,122479542,161024705,306225283,178795167,22481,381171444,103397620
인천광역시 옹진군,1492099930,2384956982,269560509,18642,321183956,238832832,532225815,1597939423,7082285402,1087761869,779566565,411067070,218517896,250105193,0,113938245,136789049,283843022,163552179,73476,358207318,81857694
인천광역시 중구,1563358860,2767708397,269200548,5355900846,301740692,311504915,532374390,1746644213,7421951961,1092423845,859990979,383004708,205671344,262305560,0,135257912,143682852,126381,221010717,6598983021,312491961,101651894
전라남도 강진군,709428811,1295315912,166311546,440043,174063304,155102278,330826759,870387409,3679214188,524254759,380568709,196585128,101353888,150314484,0,70060144,82729366,155260051,117371815,37378,177530570,49155143
전라남도 고흥군,814511731,1529282482,178839404,275399,161317534,164502096,293912149,1012071475,3138620254,565210591,405742790,204767247,124540687,133221810,0,65937086,76719286,165974454,120975629,86621,194439484,56170971
전라남도 곡성군,684510603,1341387098,151749725,98246,139808179,165364488,377676691,811212892,3233703595,583601675,502390674,202426897,103051064,113400351,0,67711393,69526464,501530,116252571,58537,170788217,51317388
전라남도 광양시,781671076,1724655984,163816855,413452,168219533,164377151,275079714,936903839,3387042918,482127234,438527881,185023743,112239716,131468488,0,63743447,68434935,143623271,95106071,93695,176989323,46641129
전라남도 구례군,849212235,1254068704,163717278,403009,157604774,161352900,333308475,847258105,3293269745,506036830,519543150,214061903,129228622,128105367,0,63812721,71331398,337771,108624853,83796,181189742,56472742
전라남도 나주시,768295747,1473701695,154448521,167085,160215624,142977451,329415931,984746590,3752159541,586945318,441406739,186868353,129762725,128131051,0,66257862,71649323,711156,112250670,4937,217381521,51311563
전라남도 담양군,830063677,1694930334,149463514,135492,157567574,144683301,343067429,954388631,3540831136,550653396,392363699,208983462,112912399,121078686,0,73398199,83385685,280081,116004042,67276,202940193,53621271
전라남도 목포시,877485895,1487070310,165313763,361818,180003530,155439060,352330814,835387403,3640295032,534236206,458645450,214840766,118023957,135924559,0,77820791,71547244,163096278,101306375,31678,176174667,43702006
전라남도 무안군,683742852,1539809822,173787173,280456,176554924,140798355,329484138,881153196,3238978141,474543075,470596620,234136027,131769926,132916876,0,77946797,82908121,160189589,113972714,61478,178971485,55945623
전라남도 보성군,827975475,1489412537,156997881,245556,172982599,133155813,358129937,1000704952,3156860244,575210901,521384524,222858253,135298741,158493373,0,65202743,90058657,161452111,111390064,12989,187384555,44426234
전라남도 순천시,835947420,1502374610,158446205,30385,174964034,171852610,351507743,770987167,3080030009,574607651,526583643,205839792,123258652,129734356,0,77821512,73302274,149799020,124195913,95711,187513423,45238644
전라남도 신안군,696914739,1458962564,182715398,507924,181019067,153667041,352172145,866908473,3886132078,627083958,422285368,196817799,114986596,115800690,0,80179133,91399331,158563343,92305886,69663,211333071,56593344
전라남도 여수시,784055217,1448555408,157668869,5432795544,171636570,146831078,273961379,967311013,3212855228,535550545,465253254,228910861,129188183,155898512,0,76434589,81745672,145145834,93621196,3410845149,188739120,50054668
전라남도 영광군,851110316,1403075521,139904995,432380,148954845,144851137,287064696,943612097,3819810037,615890248,520062393,204390329,104566888,121132069,0,80519821,79805840,154614501,106567226,4620,175393146,57427464
전라남도 영암군,801453881,1308291240,184555462,237111,155624599,140745871,331150025,933221222,3489436664,627043459,395561819,201652050,102504257,145742675,0,65749804,86198903,151927336,113371953,75076,185432150,52754792
전라남도 완도군,895334722,1420480892,166646273,182634,142441967,146706472,313716700,806114990,3811428566,644390386,449966426,207237031,119649046,120197374,0,69472223,76548127,171433784,103019249,35377,199036895,48412825
전라남도 장성군,885474914,1384911770,145516726,420666,167849765,153152753,302841376,873200825,3257785491,511803256,415231302,226808586,107207537,118546463,0,72666070,91401676,542121,98092384,7276,199689253,54401953
전라남도 장흥군,747720845,1379291094,141574795,386551,150661037,153478177,328308631,837685958,3620127398,537467090,399657090,202059618,125553385,149316882,0,67603874,73730630,168020135,103040140,78256,178797943,55182519
전라남도 진도군,714819567,1466983692,155272459,388584,133057460,167552638,279182100,993136408,3602254542,533032877,488276624,181617778,113835497,134931688,0,73721685,71105250,146929262,93524419,60570,188259515,44743873
전라남도 함평군,760061166,1261131998,177238525,182387,152155595,148141430,288980863,794238012,3927893073,543121804,456349999,183659167,110816042,147073583,0,70219752,68210732,156979407,93058703,72512,220756202,45865017
전라남도 해남군,886948705,1476658422,149282655,370431,146071101,138711450,283317856,898248819,3023806525,538937984,446247494,202352053,113805192,144945039,0,74718009,68532108,140665739,113852720,39912,180102911,48192436
전라남도 화순군,689563621,1691034649,177449293,274399,164599137,153626366,269073801,1001978962,4117782271,522949721,383922580,183406114,105411817,120627524,0,68990287,78134327,495748,112110320,21475,194410472,50979799
전북특별자치도 고창군,717759176,1258763403,161987633,388577,179251359,149570586,322202228,949118399,3077011200,612445238,383334449,241294319,122093259,155684554,0,69747845,70668454,142223950,113268231,80068,197665858,47671828
전북특별자치도 군산시,887819289,1261159501,149257000,387993,173470066,146075393,343511473,993918683,3893172398,523357311,473437853,218666023,122975279,116040303,0,76523173,73472625,170599173,106835198,13262,219276653,43310165
전북특별자치도 김제시,832268919,1351454304,152922482,20462,165761613,148018414,280502212,941040864,3840199544,595793006,374801260,222807463,119641546,133149458,0,72030969,77404645,152812047,116482333,44692,187807801,50445439
전북특별자치도 남원시,793685438,1346112616,153518205,19838,146577548,135393305,364480068,849982950,3539231844,479630785,491235542,205866361,130253457,128316320,0,74683130,68602913,199663,100162604,5088,218530590,44470793
전북특별자치도 무주군,728033256,1519710876,176875051,116293,136638943,155824577,354875594,812277304,3500178622,490908619,450565135,209340631,120334127,135648774,0,66234101,66188804,527200,114737155,27829,216516488,49658105
전북특별자치도 부안군,841824798,1717302877,162915836,286666,142956533,135324346,309413973,902174772,3668979112,540501361,470631561,182783107,103056247,124281545,0,68077512,72706349,159001439,117388738,26055,220076536,46082127
전북특별자치도 순창군,728594912,1365594985,156440267,148137,163982126,146851458,339899629,975395776,4207447086,602833085,487328043,190419483,132094959,118909517,0,79380417,71871075,854201,89747674,54261,202262425,46797068
전북특별자치도 완주군,880452517,1625784539,153792558,187082,165188426,162133251,289924757,902020486,3505781577,587986588,401255646,188016733,116177231,118525676,0,83232419,75296004,330815,105649543,39338,202267606,52022616
전북특별자치도 익산시,708403331,1505226158,150165424,111059,179008146,166295109,351671738,851523736,3733417502,472874741,456552567,221763185,100850746,146078094,0,65064394,90705872,668625,114084475,1475,225362505,56786642
전북특별자치도 임실군,844184704,1357033011,185386927,480128,168301724,146640269,324343308,915674980,3561998656,464502746,433934761,237942720,133504555,121810822,0,66795862,82794828,741450,120936816,45703,217154669,44371724
전북특별자치도 장수군,866298222,1555781806,168704550,472386,144556530,132697070,333703159,918355763,3924466794,508219520,404093483,238151617,117561783,120723837,0,71416985,79670829,218898,121725092,34968,186985884,49806388
전북특별자치도 전주시,822533573,1714375780,137193265,187954,144536502,140884522,351527061,806242131,4257426172,553610734,470014636,196470534,110533810,158098403,0,79600523,76007452,230056,121211003,89902,185919769,46427352
전북특별자치도 정읍시,743100832,1473463954,153911590,115231,141348094,146325738,273809020,900540898,3587111663,544342628,516802640,206183563,118161542,130681719,0,77369270,90714341,373585,110867176,51143,202057588,46005494
전북특별자치도 진안군,824065564,1690150193,153783887,139123,152596808,152580399,326679472,964857657,3197861845,552152874,449049453,201404632,136262966,144837599,0,80138985,86870264,714765,93539065,9234,180647497,52634740
제주특별자치도 서귀포시,3440287616,5667192433,676889908,13650541065,547026756,1717866158,3982376003,3339866032,14982550450,1932482598,1720414158,895988023,498736583,582152920,0,299275063,2144857533,563750502,450548266,38098,785370457,227879451
제주특별자치도 제주시,3573822798,5716659163,645482852,14259826352,726954727,1633358605,4137431234,3531458524,12654726135,2028997497,1718427892,908104253,454380373,606908125,0,279929551,1830026206,582875843,361948800,13009466980,827911408,184499636
충청남도 계룡시,777848360,1412161679,181928882,115701,174211818,150197995,339707667,880840214,3821853331,624919168,432863480,223704362,134840484,155026199,0,66602246,74272552,544580,101642884,93799,171626245,44077546
충청남도 공주시,805212143,1564997291,145869356,37320,141703063,144621217,358543300,1036944593,3907438842,587766514,510446152,198030851,109215144,122687278,0,72305685,84126478,405994,112855376,22591,223918526,54297840
충청남도 금산군,803180199,1537649131,144618412,30318,158032016,147295305,285886108,869853310,3945052613,596827189,429520793,186716909,111175478,135487851,0,62998637,83044790,517632,113464806,86357,187825241,53475409
충청남도 논산시,719978845,1320145254,181155162,205361,181459719,158441884,354285600,1013522436,3813118583,574497940,497419318,212962809,127033293,137823000,0,64279478,78125965,369041,113171953,14512,210710688,46984454
충청남도 당진시,860613149,1345389833,159618686,144963,153029646,147000671,323304818,824242526,3608580252,459249551,471645400,230696688,124807083,132049238,0,68167514,82914303,141797199,107871289,4856,165274463,50904480
충청남도 보령시,711094967,1463712368,181740116,322762,158295091,155182433,303311587,919550986,3342123864,483826195,505954900,232660519,110488516,139523267,0,80697524,69449345,136159627,109144022,65529,176638921,47990663
충청남도 부여군,824151181,1364319915,171648206,352624,151808443,144581531,351110149,876187991,3468425748,495467545,523906204,222851556,130013021,144545174,0,72956017,90869369,825426,118127439,38813,209106542,44412354
충청남도 서산시,854251066,1455392891,138540264,32137,160538213,162694187,299691897,918590045,3319794089,594449041,442160378,186569047,114133161,143780286,0,66471273,93230009,174491724,120650636,48842,182318519,58489246
충청남도 서천군,830897297,1528317746,164092756,388310,146762088,123373632,279753648,1043528096,3352032931,583520740,490950793,220052448,103530270,139770280,0,77573972,83238933,183805965,108682647,74972,174570046,56354449
충청남도 아산시,733914685,1452592558,174290834,90781,146921661,148839870,317260598,808491973,4068144560,463474737,417853769,216388350,113470044,149622458,0,77128452,73130883,674620,98768800,68471,220398633,57158207
충청남도 예산군,887805454,1417511948,146430971,121602,162084905,140319959,275732931,990548578,3172294180,498840609,436498376,222116583,126828348,122606425,0,76381498,94429048,174232,96153939,7626,188278578,54537828
충청남도 천안시,848797294,1540436401,159465910,367706,140188759,160616860,337556415,867358463,3872698733,539288032,458992547,228522214,126129952,153200540,0,61450122,86346636,283320,100809382,45047,225917155,47917420
충청남도 청양군,883215687,1339223486,140372473,504012,155337743,129206403,353797008,890716552,3863847721,515746196,457099743,205882512,107047976,119558901,0,66388325,73254170,96135,101577293,42332,178904704,41828047
충청남도 태안군,704867530,1640164611,140000668,479453,181389290,137439920,290174725,861998470,3833061956,598650443,419209856,221671354,112638875,135802660,0,64829409,79172256,188643336,123412067,15268,208700973,51869406
충청남도 홍성군,755799890,1607134894,152072805,340195,152621832,137968027,285486122,897154410,3308282152,497373241,450970612,190591065,102938961,132402835,0,72721872,72042221,513984,90425659,4355,221315877,54073666
충청북도 괴산군,675929862,1476621336,175473270,124374,158770497,157049032,299384483,1005200788,3812293859,586621584,470849307,188231543,109954427,121979460,0,74623709,81854453,386158,98626281,53517,185453349,53182665
충청북도 단양군,708566577,1401837782,158380316,38900,170618330,141647992,361445846,848446940,4259000257,576689522,473534968,201466246,101374696,132981720,0,61431137,78432120,437987,102092289,22224,234450022,46809478
충청북도 보은군,800878635,1486190577,176034971,535251,153703216,146875883,350975071,995787232,3948929608,501928607,502567537,231830945,107841160,130528115,0,65117709,92124028,329705,106578715,16611,212678130,50259060
충청북도 영동군,877191545,1633616176,155946284,88945,177638540,140917952,318530616,890740541,3999690650,509267295,405219612,201399098,118478495,125897881,0,69002085,69089881,581511,117436123,66388,194570656,54705895
충청북도 옥천군,750362711,1536198411,135853542,263700,173534905,149379652,351094550,877955675,3613177351,613720181,453795575,198437498,122148897,145722280,0,80801541,78037629,770692,112871344,6844,224467461,48518072
충청북도 음성군,689335263,1251076675,169031672,443275,170700927,147033479,266921020,1008279110,3524044819,507711489,444290480,229285067,115991112,122601894,0,66528704,90005035,744084,90301443,52071,226317367,47574751
충청북도 제천시,910556401,1496860962,141501906,109926,149063486,148295325,329893410,920660767,3178747507,604616937,481578190,225960470,105550505,116124438,0,65773565,77439720,491773,93388628,47816,210683308,57156500
충청북도 증평군,754904766,1533783647,164611704,203248,178434433,163817029,317526446,1030075574,3097864441,592673788,376519086,217145122,131252754,128875546,0,65747121,88679821,700300,125099370,17989,186728713,48227471
충청북도 진천군,846731176,1399616272,139571136,469390,138116607,141335569,360582025,1007274737,3357449452,553262388,503036318,174543634,126073301,148881904,0,64333294,89055342,842102,91315787,80353,215363695,53408872
충청북도 청주시,886700518,1350172147,158121836,5019672283,149810647,133250262,377162859,962748177,3727307826,572611227,424147075,218948302,122751598,131829737,0,72090935,75843401,391358,90412264,3944975052,174153182,44608317
충청북도 충주시,680085736,1402789681,165129536,57400,176928190,134120955,303613165,888415075,3397012937,477219513,470345377,210825923,114424292,152561190,0,77519178,73729812,614160,105710872,64518,186945221,42894842
