시군구,기타관광쇼핑,대형쇼핑몰,레저용품쇼핑,면세점,기타숙박,캠핑장/펜션,콘도,호텔,일반외식업,제과음료업,골프장,관광유원시설,기타레저,문화서비스,스키장,여행업,렌터카,수상운송,육상운송,항공운송,뷰티,의료관광
서울특별시 마포구,7634616455,12195536125,1646494876,7029,2780328435,465049572,678943665,13453174196,38669263208,6143226273,3528713632,3871399160,1705502220,1180195989,0,1040576417,1472458155,3696064,1057594887,120786,1614743363,428533838
서울특별시 서대문구,3943363846,6979973168,972768299,20673,1382572108,242511347,299441764,7758207430,18037826215,3074462141,1769115442,1786229084,648420269,758976167,0,520884347,897114606,1491504,622341916,98283,952909436,244550430
서울특별시 서초구,7562185143,15042598010,2072933704,49057,2301520684,468202255,612891805,15214775559,40233159163,5654517273,3032184201,3709474212,1555468546,1448538963,0,1112610029,1644129138,1529199,1134163041,19049,9871512680,2577914059
서울특별시 성동구,3406669138,5739464899,915151813,317454,1196926393,204147123,270504293,7036657658,17687845422,3422486310,2061537250,1824398133,900992207,641605750,0,585423913,731902731,2094980,525480696,128768,967008212,247931650
서울특별시 성북구,3735275881,6281253069,958877296,163076,1369982626,198926980,287919496,7718463895,19327666802,2575523853,1944583802,1891053979,815463291,585625531,0,531251455,868159311,3044459,598401920,120518,941832483,241914727
서울특별시 송파구,7673741811,12075644079,1738626879,138707,2263820352,420495501,637282062,13675218682,42654053470,7044115874,3553505777,3946938515,1489443491,1311861791,0,961951655,1607856735,3306703,1078223276,136821,1942389140,497190306
서울특별시 양천구,3441235328,6875458855,839403612,64298,1346273999,242474905,286434378,7508968167,18030418642,3625317516,1824344538,1764015609,727848304,619063512,0,472716190,816545687,2016934,635762966,77175,1040882378,258080713
서울특별시 영등포구,3723660312,7152041599,867902089,298833,1186405119,205096515,344884392,6438709771,19080488082,2790771081,1924340950,1761028153,859412999,751104918,0,564166529,922814172,2321057,617921084,98785,1030076521,270910138
서울특별시 용산구,4041443644,7451360422,1036859502,377931,1469936103,207858402,262233961,6807375385,17330942617,2637904161,1691608475,2024551566,813106683,637235979,0,483613627,697621545,2635965,634186975,126051,943888113,242636087
서울특별시 은평구,3659888555,7100606353,988198300,80451,1386195239,255431971,332004743,6341164649,20426552199,3173693175,2055205841,1695360298,750277666,708948718,0,514738644,805068774,331439,639749562,108374,852267697,263914191
서울특별시 종로구,7500397139,12882371090,2068421280,453700,2278163020,461908354,653435367,15477012215,40162123968,5802735736,3202309245,3855296338,1584734823,1170058372,0,998895155,1727176270,355006,1001742907,123527,1571992727,467379249
서울특별시 중구,7120629468,14456061492,2149534625,30780877085,2954776960,531831876,638928683,15306494463,40725720639,5466541145,3710492709,3099583271,1658151411,1447972763,0,977580052,1843653476,1458077,1262536011,140214,1703655355,536232062
서울특별시 중랑구,3714784426,6530013443,1076722721,350717,1521325019,197572779,350829008,7437450156,21535906538,3190094533,1969770357,1564118634,731303922,581750284,0,539404113,912908187,3707650,550189607,150298,808696248,229633035
세종특별자치시 세종특별자치시,765841663,1838317496,203250747,481357,357154552,606028261,851055243,1779728402,4538085747,817005274,417735955,420581267,176940783,151176786,0,123677439,207713068,1098537,133315920,98800,214384760,67890370
울산광역시 남구,1428169983,2559179396,438450953,274456,609587124,950796038,1394202902,3505089410,7930958303,1282264583,702682436,753424803,395242766,283502610,0,231924400,381197576,1694997765,254123575,181978,419975133,109923354
울산광역시 동구,1726733494,3343281006,420607277,277344,609249124,1118411932,1589729260,2753269354,8644930995,1364267544,869508585,856521157,363469385,300038687,0,253531840,331051999,3235429,270012350,57721,434720637,95628157
울산광역시 북구,1567824932,2973563366,417086056,11678179019,519937268,1046632964,1357491082,3445331484,7782857427,1457433369,752816529,779058054,325047465,277125716,0,211747030,418478193,2447408,257278319,13552971926,363626529,126598660
울산광역시 울주군,1735747752,2924989047,478505243,596105,522509162,1101440583,1290354077,3031564739,9709605962,1348660005,763646379,714854361,376220855,313738905,0,245417156,329714021,1729234197,257062486,28748,443447959,91420253
울산광역시 중구,1494330002,2613750191,386907749,590218,478404969,1095926518,1485112964,3242965329,9268425209,1355665624,849057581,930324143,326841209,325346576,0,234792753,403640223,660069,251371317,131374,389367165,118076708
인천광역시 강화군,1386176476,3165589150,410278213,383447,646505998,2887201942,3404588772,3140976188,7936191713,1214102326,867495895,704203113,367255315,280712309,0,215226099,391832830,1721697408,278500041,38742,402079783,114902082
인천광역시 계양구,1734693638,3436727018,423908282,249058,619819847,1039768305,1488507394,3101105482,8333481468,1224823670,921512194,840887971,406546280,275993792,0,241905239,328534765,4571001,250273548,73681,365725982,125369638
인천광역시 남동구,1350664078,3043247926,463017699,44558,648041666,966075272,1241597276,2989609742,9745292825,1252640068,959529083,789383756,400365651,340931920,0,208060999,335261186,2559389,276956608,146400,396709727,122175495
인천광역시 동구,1436461766,2624239700,363878347,590385,629351914,1038763766,1583240457,3528448552,9540211428,1205999760,709547536,748214493,357645157,292548957,0,255171896,392098480,1694154,267739749,42784,376685906,105743289
인천광역시 미추홀구,1706119483,2670300477,470003254,373606,626000202,1188228501,1239838150,3405571445,8623890368,1481282748,803503598,751441005,300061892,275374674,0,242831757,308296911,2389951,265875592,102742,431186555,97490908
인천광역시 부평구,1470245266,3309563817,366617573,496624,500293461,1173481889,1281219905,2793764963,8675892184,1452249021,672956947,866221812,352835386,266385351,0,228240326,328350122,3550367,257738070,156813,436529410,101643468
인천광역시 서구,1485924175,2468482598,365961320,136068,512729036,1036501679,1306742325,3338127848,8562681136,1521282524,900512539,785490193,338465528,276315919,0,226067761,330021380,2919870,244884872,169148,359999106,105860753
인천광역시 연수구,1739665240,3369225002,401212572,85916,517769042,862314581,1442742189,2829570148,8189679313,1412324104,909486182,758692518,319912613,301998904,0,227026249,420648190,1983627732,247152246,47200,395279362,118469426
인천광역시 옹진군,1716165485,2619908832,424508049,23525,649348044,861977575,1261716352,3069646868,9433970407,1587262007,772093948,847541356,352798130,296525875,0,209641367,341000912,1894436261,215604359,144488,397304837,97299563
인천광역시 중구,1801858287,2952050289,407636522,6704600734,622677453,1140127464,1292903961,3699964758,9961716357,1520861148,863065465,817171936,333239036,321460147,0,245796797,355319079,761181,293423030,14034916453,328405831,123308975
전라남도 강진군,800351346,1451065335,254886670,523696,339739179,594288736,770833682,1696668638,4859548989,741427556,384081766,414521461,165644027,185297185,0,124535375,219562229,927252844,145732030,75278,203250695,59402835
전라남도 고흥군,918497274,1683315350,259034672,354493,329848373,594818007,680885833,2016951943,4384787174,796107906,416453150,416367991,190615358,166206122,0,119709007,198468046,1092930851,161952938,168210,204268140,64386346
전라남도 곡성군,785609967,1442754298,235883659,119795,279005989,613048082,852186904,1661954010,4330759817,852107469,495293309,426118321,165111215,143819004,0,124419943,166531368,3340453,159715058,114339,187889653,59465574
전라남도 광양시,872921718,1920302574,251002814,472652,325201874,602767230,669123570,1810334560,4204206222,696579487,439433643,415196888,175461177,161001397,0,115925904,179294249,930664663,125319145,190092,195239249,55732980
전라남도 구례군,983410892,1432608355,235082661,505193,330716109,592719999,761283035,1652292765,4264800768,704363373,498866500,469741450,201061815,156509706,0,117741027,187279326,2124487,144350718,163505,207269322,69351619
전라남도 나주시,822219116,1570387814,219746425,200961,307944169,535588419,777484210,1929623706,5247973629,873227295,452210992,397011187,203313764,158132295,0,116093205,178136496,4360330,140581461,9489,240611145,64008663
전라남도 담양군,899236421,1834969869,218345303,171695,324457920,574063283,756707018,1894900748,4850654401,846105353,400982611,453101279,175714887,151961760,0,135139041,199920604,1728119,160371299,132358,227407722,66917776
전라남도 목포시,921573845,1653221798,233615075,427046,380550267,589178067,815292520,1761756042,5208611438,772039160,473267086,480545124,203679694,161417563,0,133266151,179675296,1048952373,131947703,67518,202402075,50183766
전라남도 무안군,776808721,1691094703,275034512,344191,371693632,529273613,798346431,1771072562,4172390307,689549836,475232847,500920919,223549005,168116957,0,139499412,207497887,997598293,150728665,125456,195495329,68434051
전라남도 보성군,916205459,1748522303,235399790,309606,354072864,503100148,805952181,2059240402,4329803681,884687605,518219328,469856399,208908284,187677935,0,115852283,228809357,1074102807,153362524,26040,212553575,54463331
전라남도 순천시,887756358,1678341493,255518625,34607,338966779,622585848,822594856,1546095618,4384410438,859560836,523592589,451391135,202285596,156127246,0,134379640,187059258,965640898,162760168,195229,215358525,54206909
전라남도 신안군,760431620,1629822426,267051132,642930,372535731,562222657,804014273,1678593692,4998449659,917397482,424340126,443385942,199987011,144997439,0,135689293,235047681,989325505,128191477,139020,223293034,68029607
전라남도 여수시,805198579,1587870155,229446313,6077808924,344039608,535781871,688392207,1902583890,4276657936,816082896,479198652,468939204,213758035,184764802,0,141238497,207906771,932709847,127291532,6704959145,216372736,61689321
전라남도 영광군,968455891,1547047959,217950470,508764,301736616,561597881,714770997,1991135106,5126765152,847513982,508917365,454516407,169651367,143435811,0,147820915,197711589,905214007,137318034,9109,194668830,68961671
전라남도 영암군,859961616,1470812104,265507725,288015,314790405,512511644,832053083,1784328118,4663105594,906021079,386518148,437931158,164003224,178104558,0,116741898,209584047,958630647,157176620,158819,204415800,60067838
전라남도 완도군,952283464,1554308851,251143196,217185,267441277,556479022,784791697,1619237623,5060290125,872299876,433573686,421269983,188142952,150948750,0,121656948,189620433,1038183762,142891094,71527,215187653,58772058
전라남도 장성군,921418449,1419996776,209927057,493213,318998878,581386637,753637090,1742199037,4300454035,775949378,397407629,496475928,176532044,142014020,0,127423731,230771467,3180978,131686219,13867,216712614,65470868
전라남도 장흥군,821581264,1523453025,220616640,442759,298406211,601665927,795802935,1665872894,4672797352,810048122,399078117,425407701,207630980,192000438,0,123623630,179019350,1045412908,133546814,160179,205281689,63581824
전라남도 진도군,768135498,1560289906,239917063,471542,270504525,635821985,652858289,2001976530,5124616518,770896885,509252273,385742321,175707346,175034207,0,134154937,173948443,909379783,122873896,115373,215103539,56629279
전라남도 함평군,877663496,1416567585,260161401,223940,303128615,580541760,650492809,1703860225,5449468517,790013674,432510785,379669676,185623508,176540309,0,124558230,174293866,976165548,120536803,147272,240362020,54326382
전라남도 해남군,945234036,1737978478,225291127,438420,285844983,536627664,706251663,1752308306,3991078526,779056220,449581537,463203656,188075724,184612367,0,130733396,171470985,860985275,142700569,76770,195285622,54881100
전라남도 화순군,802370144,1837115862,264669196,331531,326322933,599241817,681491690,2097348216,5273592278,748528645,383271410,407456619,167282977,144573942,0,120311261,191336580,3135822,154071862,42996,216217205,62610935
전북특별자치도 고창군,793065612,1412662218,257389056,478616,336017277,545063713,767590337,1816442460,4103280010,929940691,385950312,522441140,200979179,183483520,0,128101439,183057372,899783143,147391027,165900,220990061,60453999
전북특별자치도 군산시,999316251,1387060462,216641122,436504,349352832,555512157,781688959,2066626262,5044859129,796105713,478810376,492985043,201968583,138644064,0,136408264,183224622,1042427993,140405500,27610,247163169,51721519
전북특별자치도 김제시,900931634,1520206296,234083622,23852,333741417,572402997,640105869,1857567032,5074047019,877293708,396053418,482257208,198936238,164187229,0,120646091,196366045,947172913,149615492,84647,210318344,62631518
전북특별자치도 남원시,881425261,1486558036,241480902,24152,302087478,515477421,832712658,1730538361,4599503035,646391409,472357979,430580227,211480601,160361205,0,125118480,182840077,1305951,135549459,10721,234624420,52999279
전북특별자치도 무주군,827450957,1633382161,270179878,130251,284251648,605897983,844169053,1639313035,4920316898,662273774,467080230,455222645,188219009,170516339,0,112276708,165402239,3301860,146731338,57685,234770947,59422335
전북특별자치도 부안군,960121323,1818138184,247165333,339404,290292456,524392210,722686413,1899720351,4897873465,756194174,464250869,380171541,171612398,146716980,0,116701511,179567805,962471647,152505744,51418,250323157,58441831
전북특별자치도 순창군,806188178,1538992070,223910885,183457,314415730,575312375,809950024,1840021318,5227857534,915479266,486089270,421225189,216655790,142656886,0,142032074,185366901,5543203,125358930,107137,229276221,54920675
전북특별자치도 완주군,938542624,1783901646,225661796,228710,336764014,647407066,676216866,1803909431,4668635722,902669047,391916279,388576347,186141517,148475145,0,142503847,196028273,2046909,142060507,79039,238310736,66459459
전북특별자치도 익산시,795813598,1580913212,221084026,133623,338769692,644324917,818361130,1756616457,5358867496,670001078,489709874,476993687,167518673,177670307,0,117398208,220890414,3907358,158865903,2824,238554419,66964842
전북특별자치도 임실군,961257138,1528945899,260424266,575953,340532729,529169678,760796778,1878278859,4645880402,696976781,435102583,500600982,211006870,151308254,0,125764233,202553137,4661648,161281557,87119,248951416,53912161
전북특별자치도 장수군,898118893,1785122052,252623731,569274,299640795,513825006,796143453,1792627585,5224858402,769304511,419167839,489824568,202698274,149596130,0,132931171,206430462,1383137,160419950,66125,210553573,61492620
전북특별자치도 전주시,947631604,1907562088,210300925,235477,293473879,550982817,825058873,1556840860,5415400337,799539908,482274906,435475566,181293572,190988449,0,140807560,186527657,1405857,156225094,175579,208082573,56934906
전북특별자치도 정읍시,821461413,1602342802,236291036,138479,290420143,538427707,678489833,1807703974,4844917675,782962625,517175499,443490539,200767967,164093358,0,141579157,222004606,2439470,143555729,101743,213471261,56119732
전북특별자치도 진안군,900576944,1859092514,229175400,157961,304842069,586898269,728743423,2066794439,4321579799,807232435,439929333,423979810,214358879,184367683,0,143309147,219355225,4286391,122600267,19427,185654141,62411458
제주특별자치도 서귀포시,3816080630,5962801584,1042439109,16746201378,1112900004,6202944963,9496110474,6514479859,19220490364,2637977785,1764538399,1901463692,837254872,743780815,0,555318733,5090172533,3495762507,575655081,72930,899561622,271496539
제주특별자치도 제주시,3703424769,6283572773,1002297370,16313132192,1400828651,6105195101,9865497412,6626482705,16482387633,3139409386,1625234981,2036692181,768655026,711463377,0,472398132,4699412040,3767847954,491242913,26547433239,917003408,222432665
충청남도 계룡시,835378230,1537178038,268675700,149405,351647719,578405451,839973146,1683016698,4963323635,894261678,423734028,474323060,222935816,187124966,0,116128790,197106754,3369318,134554991,188458,194864769,54189344
충청남도 공주시,852418898,1794548373,220907382,42153,264226221,588028925,806528948,2054952315,5473650342,842613875,515072270,411031874,187758475,157809385,0,119147218,198514563,2508848,151972984,45119,241140383,64541596
충청남도 금산군,844715326,1708649857,219236942,37520,315371944,548281511,678596935,1687964679,5569327588,857049975,429811763,400776967,181542606,153876152,0,113704114,210152642,3369416,145428901,164969,212349043,62208775
충청남도 논산시,813935833,1529194833,263210765,251727,343712128,604740785,824673344,1915507356,4818593940,809741911,523776426,475104166,222085023,175727937,0,116458455,192741221,2239004,148812920,29883,230806115,55910144
충청남도 당진시,928624056,1469704300,230304381,185086,298751905,588351136,733417755,1581754129,4790738950,684244152,450502229,513459358,200605869,154318368,0,118514985,199311753,880158356,150079115,9605,182837261,59786207
충청남도 보령시,806153139,1498025604,276432036,388847,325874960,623985864,726884892,1731299995,4358704584,704468124,507612382,478511634,184460368,173257719,0,147788173,175859092,837084059,145696655,134687,192040206,56290146
충청남도 부여군,855365295,1506014165,270904457,434620,312514990,533098119,859328360,1810764578,4750877594,757003803,505580642,449800305,215320530,174432655,0,122532201,213257202,5141876,163045156,81597,227308540,52682086
충청남도 서산시,937799109,1640349209,206706292,37404,317685213,640056150,709521062,1933554995,4193102604,825501457,448437630,414193958,177433045,182729536,0,118520105,227277617,1101409340,168080956,97358,210117572,68683637
충청남도 서천군,895664826,1685451024,252240977,466282,288444326,496572183,678699226,2133962257,4448733000,825193896,483313445,463977112,168708172,173255111,0,134802842,208399495,1172959333,144944714,140356,185002259,65819536
충청남도 아산시,759437233,1599119800,258985698,111800,282829292,584240269,790854080,1661739345,5348951884,705920524,421221395,474113550,187370399,175100396,0,136130697,179031530,4151401,128287569,131759,235608015,66352635
충청남도 예산군,927991978,1568221228,231040887,150184,329950731,527727389,646055142,1915053713,4359216378,731283821,466987278,476632067,194006272,143079851,0,131274573,221453757,1131557,122775678,15526,194636890,65175310
충청남도 천안시,924945296,1756782160,248305504,443438,279032080,599279934,812968495,1696890668,5004167284,726185645,454803535,503720384,212393712,178257304,0,111777095,216546716,1784726,141514428,88905,241804150,56631333
충청남도 청양군,945465804,1464615295,203991204,599635,322919510,507431166,846350461,1769289632,4784655684,703465603,442235755,452173493,168312941,148468834,0,120698448,188620484,599578,142750735,87065,199814325,52282727
충청남도 태안군,757288824,1775918768,205184823,563138,376826182,542160181,659688825,1787969916,5074972726,849326157,412558420,456380873,191858080,175401230,0,115661805,198805725,1188180650,163492871,31372,221986350,63746619
충청남도 홍성군,805742477,1756983905,234665295,403470,294642697,531467081,658901167,1747921778,4282354218,679052691,472753367,407104085,169592996,160195318,0,128816711,182162732,3002145,119283697,8723,240957728,63326769
충청북도 괴산군,740459445,1585397950,272115569,155194,340889430,635195785,725288221,1967311221,4948277608,897409138,449025040,391584843,189823053,151920279,0,134898736,216692824,2394535,126571366,106660,207306557,63445542
충청북도 단양군,777700285,1566256189,245563308,45528,343633003,533040812,865795082,1763245547,5315282173,882859467,483526771,430687390,160146683,160560903,0,109078566,195761156,2694020,142869780,43969,246499808,53403314
충청북도 보은군,896652132,1625608952,252114600,646957,303212364,529824142,837042578,1960070342,5418678899,704225113,505865033,472326775,166577316,154601997,0,121413469,230974701,2018579,138693971,32872,225907748,64034236
충청북도 영동군,960768622,1805766797,233998557,109485,357538154,578104421,770971978,1761771474,4968994124,737827330,392533428,419102362,187502835,153876981,0,122003225,171365172,3480355,152752520,138924,220801978,63418110
충청북도 옥천군,878803116,1642131259,200476580,331957,343081460,568243125,849084697,1648065246,4921344961,893605397,445948943,413906656,195144868,170297821,0,148213772,186776456,4738562,153210493,14059,259994839,57783739
충청북도 음성군,797347765,1425033042,252244633,518771,347437559,590692863,644271362,2123892455,4847041251,755629895,429690351,492036523,176578333,147058374,0,115780437,215695404,4342541,121995232,109890,251486927,58257393
충청북도 제천시,996686072,1701089654,220530914,135253,294711879,567853818,811812243,1841548276,4231221271,868342777,476724235,490083495,170402272,143994016,0,118778609,201850983,3278127,121805777,98787,243139064,67589913
충청북도 증평군,865574953,1724510753,239029706,250786,346088653,602693823,727292941,2107958699,4131914176,878638250,400075739,460374819,219749107,150760122,0,118012666,219009232,4341132,162471805,34497,215793670,57722801
충청북도 진천군,954015340,1527921170,202713357,564659,289811073,556619090,898864636,2064701877,4626393292,804547084,510260163,372513131,213920912,185488097,0,115216714,220877284,5237305,119127607,166367,225629529,62956729
충청북도 청주시,1042432517,1542681256,235675867,6003857513,301386523,505509046,837722224,1980953185,4915288945,809690062,416695424,444990685,203828054,170328699,0,136063155,192007563,2447312,121199510,7950922303,192712785,56574756
충청북도 충주시,740187730,1628087594,232987411,66425,352430227,539296591,722864203,1788725280,4286413115,670601491,462112397,449075727,191635855,181561206,0,141119023,181399884,3831942,138272705,125537,207340806,51311467
