시군구,기타관광쇼핑,대형쇼핑몰,레저용품쇼핑,면세점,기타숙박,캠핑장/펜션,콘도,호텔,일반외식업,제과음료업,골프장,관광유원시설,기타레저,문화서비스,스키장,여행업,렌터카,수상운송,육상운송,항공운송,뷰티,의료관광
서울특별시 서대문구,4014233677,6982324917,1016414320,18939,900809901,101417504,166686249,4560323549,16376517518,2659104280,2736004444,1668251181,619721255,815849971,0,397094506,557765345,581807,557288493,65358,969374918,230471048
서울특별시 서초구,7644863699,14882875072,2299890251,43767,1429673630,191370221,370000146,9372559758,38139614863,5180177203,4686377596,3722979127,1507830207,1550524274,0,823786236,937559387,609472,1030265904,12761,9535211108,2549066682
서울특별시 성동구,3488726991,5694957413,1038220035,288897,725113619,91222781,151101215,4465369130,16166286463,3058081831,3084709193,1705534579,818937107,687043806,0,446436937,440273873,819357,488206153,83504,959029455,227766933
서울특별시 성북구,3732423635,6332358684,1020193082,157412,867110608,83519770,162612201,4716360659,17602192410,2507328225,3142413676,1770079742,719141738,631432550,0,407543694,507863484,1238528,578102953,80691,921397322,224555384
서울특별시 송파구,7738798056,11706390882,1838481668,135508,1415186621,189081275,357047364,8401809208,39018307286,6142817450,5593749326,3701452551,1357899992,1424549387,0,756607631,959625480,1370047,970642124,91222,1835299403,468487036
서울특별시 양천구,3667712345,6990057065,905450033,61135,812031273,108240441,169713304,4819643922,16088238515,3179282824,2832827112,1589118901,648342877,645759395,0,344828463,509533763,786106,558180313,52077,1044320136,238223329
서울특별시 영등포구,3846860542,7328638440,924964318,278896,738777137,89190133,196080623,4186583283,17913050082,2515108536,2913370902,1643945702,815424791,772960683,0,436253888,534429890,934948,559206588,64377,977222095,236654841
서울특별시 용산구,3925754852,7557207518,1102787980,331584,897876567,94921282,153527091,4271978754,16206285150,2513925738,2775523198,1837237067,713033187,689097105,0,348777063,410386450,1017445,539161381,84968,935205447,215492564
서울특별시 은평구,3537497387,7501310765,1050549761,75659,825214916,109529658,181723732,3785229260,18566211363,3040535907,3161231350,1654061260,664946046,760741946,0,379024743,473312948,133607,585267604,70403,885187856,242396035
서울특별시 종로구,7851389000,12340986337,2246086165,401099,1396751069,195742228,363889778,9191944299,35458912000,5558718219,4869414126,3553529713,1487059309,1306978089,0,742106926,1030891730,143566,900561387,85775,1578115796,444498342
서울특별시 중구,7082865050,13731364972,2394293975,27542070533,1836271793,229426495,360230010,9879683596,37081741634,5002259851,6142987884,2858432581,1490264417,1472110491,0,711559273,1063095228,595481,1220240395,96081,1769951876,504234457
서울특별시 중랑구,3583603661,6441952503,1134792928,315508,887418947,84478359,203033673,4442793340,19648160840,2782580725,3188469271,1482797227,705327565,647211737,0,420034849,529757260,1584986,503022898,98993,781704884,222125914
세종특별자치시 세종특별자치시,739616830,1911559783,232560929,418065,221036821,262954606,495980045,1082942839,4102695557,806594244,644522614,400961213,166202797,163034073,0,91622943,121502060,419190,117747163,65273,202667899,62603252
울산광역시 남구,1470692787,2618255456,449186062,262549,364227497,411100765,782757676,2069959335,7321484478,1215646871,1092451630,662095187,354346734,307731693,0,167048958,237835853,685843856,232958622,115870,397267193,104075491
울산광역시 동구,1648878446,3390221200,451686088,238114,376996782,466539203,868970980,1632198917,7960783669,1313866119,1285068537,786225461,333555204,352683320,0,191911066,192990764,1293148,248500461,38382,446130282,90609458
울산광역시 북구,1573528367,3055782157,473759772,10163760818,338232060,454616984,741072387,2025337020,6942535466,1287357986,1146775653,731156418,306058470,289038202,0,167563996,239665071,1007361,237506661,9603769063,363412638,113008017
울산광역시 울주군,1751977323,2937289955,482923350,546894,313854501,455988149,751129132,1865874542,8711236601,1242545743,1204391991,663418089,362768576,365362887,0,192312313,190071361,712823600,233671525,19577,456726671,88569673
울산광역시 중구,1521081907,2669397522,418081351,520953,310689179,467744318,819257566,2020094019,8795084868,1254291781,1288999481,858237700,303887142,337130471,0,183028037,224749636,277821,231168072,94488,400965039,109935599
인천광역시 강화군,1368262663,3124388908,447979526,357409,398252108,1179536274,2023420385,1895220836,7572256088,1137465790,1296312030,666667936,338220891,292925478,0,162266311,233797884,703690014,252716837,24747,413777099,107915672
인천광역시 계양구,1764866406,3444367983,436688791,219775,405595431,455193678,879875621,1780415168,7752879906,1077260969,1478418764,814561647,368079674,303816863,0,177707693,203449337,1824778,247544038,51393,368111202,114956126
인천광역시 남동구,1308915961,3141004642,493972220,42778,388387866,406044115,682522262,1898681674,8602850135,1169731933,1443888693,754914182,378820157,364251380,0,159861679,197753854,1058429,251198306,102520,404169021,107006602
인천광역시 동구,1485860500,2457813890,396866222,537887,384331907,457763645,871111995,2120735431,8262021296,1095972030,1079332578,702200794,346388905,312091672,0,190096148,234115510,729701,252035965,29512,374033306,98915459
인천광역시 미추홀구,1686930699,2705858687,487785668,334455,367454778,513080759,694021260,2197064848,8466518552,1360741321,1248648150,745745129,287973031,306740574,0,174164558,186186360,972374,244245259,67508,458383515,87641882
인천광역시 부평구,1484776073,3335534953,417183082,462809,313217818,508226784,711338935,1658842197,7989992189,1426134234,1103042195,799716803,337664926,280051156,0,169712722,209164011,1385899,226167909,103370,464390008,93923306
인천광역시 서구,1562957839,2543351813,397139256,123848,328058111,467177285,738371417,2017655336,7552931542,1397376293,1368384376,748889100,311915892,301463236,0,166260369,193973261,1125700,235636275,109954,371921896,95554984
인천광역시 연수구,1747003325,3306450349,450209790,75556,338808227,392155404,838556296,1721354170,7731315201,1370101728,1369643709,734164689,288811582,342127783,0,166436407,235659384,798064358,224118641,31022,395786660,107876982
인천광역시 옹진군,1676980818,2503637297,432244013,20774,398068830,379615017,748009194,1909199932,8669464601,1477428997,1218150040,785413838,331859036,329916611,0,159167440,209634650,758904325,204559579,96315,385106359,85772257
인천광역시 중구,1752289174,3119765646,429165158,5968334499,374468035,492012951,754217053,2180803725,8793887507,1466218053,1336919296,769822917,315199206,343866512,0,177067104,211535162,302943,272881192,9142100818,349479691,113057184
전라남도 강진군,789995088,1453911548,284615217,480836,221582122,242087652,451656618,1070762407,4429824355,698255542,583553979,383343231,152876706,203960681,0,93448982,123987706,370256140,133798380,53077,198014663,54566465
전라남도 고흥군,914515655,1587569018,284709407,312990,208031144,261394882,394572240,1256441202,3868243889,765399888,648749030,396842847,186143131,170665131,0,84935009,114831610,441728621,145797050,118657,206593735,60275332
전라남도 곡성군,745427241,1508954385,240592611,113115,169662283,274495403,483518777,1016992224,4146904526,796186822,816103032,424007427,156145399,151824200,0,91613066,102602756,1347586,140653507,81409,196261660,57835620
전라남도 광양시,854848428,1894176583,270184057,426469,207814001,269479872,388198429,1127932953,3921932258,652132671,691476008,380907824,165281370,166238051,0,85636257,101125920,359308711,117239591,131323,194287924,49142957
전라남도 구례군,956655002,1460577731,257378867,444780,192331530,264655952,453538895,979202093,3990102221,679733011,764621543,418132592,194301590,174805356,0,86672696,108871902,878107,131058106,115894,204497385,65339205
전라남도 나주시,808095871,1531255881,251391255,183566,199642577,237413901,459889583,1249319964,4520793685,817676927,681444266,366566857,196491535,169649317,0,87049370,100974122,1800974,132040200,6658,238228962,59213474
전라남도 담양군,934264136,1761262093,235885485,150479,201866937,252633553,450819841,1126851961,4507378068,757114901,577460826,421138323,174206500,154115033,0,101501378,121668009,728823,152341529,88466,233240792,60366472
전라남도 목포시,927155276,1644873412,262357289,391455,229580749,257542075,487991215,1032308258,4776594169,728871037,743070887,439100426,185220430,173158661,0,106586999,112869054,427815505,119543417,44019,208840059,48305766
전라남도 무안군,811150083,1675852848,295208112,318495,235683172,230073890,451715976,1086735674,4041878225,613937425,752002969,442117983,190755117,178977751,0,98940950,130054954,400609506,134985480,83342,183830124,61619343
전라남도 보성군,896705599,1653311008,269807536,285655,220829132,222447000,467871062,1234345332,4081853741,821305675,776524121,432543898,202586916,201736105,0,87389145,135780482,401089966,136770392,16775,199319819,50394106
전라남도 순천시,889187748,1674396402,259510186,31794,219030919,279085828,498431605,965950254,3763722232,800031194,759976115,416796954,174749257,172511803,0,103825628,112626770,376837289,142043528,129833,218219186,50697188
전라남도 신안군,769059466,1709687160,293958357,593130,218823464,259092016,467528201,1079783807,4436002420,853250643,659228060,412071885,173117848,164624461,0,107082574,142386581,375911515,117601708,94070,219067045,60918180
전라남도 여수시,854304439,1512168963,258337310,5596275608,212473834,241781486,380492706,1150234421,3885895707,743278946,736128820,436403989,189872792,205973532,0,99536757,120283888,350050796,108819878,4367764445,210924649,55883437
전라남도 영광군,943142865,1450951967,231558685,489141,188882678,235921097,408722840,1202349601,4748412482,799873325,771749737,419092436,156904830,154999780,0,109955015,116362430,372024186,131255597,6084,190342639,64254537
전라남도 영암군,923306927,1511033157,287507410,264017,199417066,230659713,472828858,1091703035,4329008588,831444138,594809659,385071543,157427129,192172667,0,89798819,123928756,398911855,143464738,98904,214624450,56961649
전라남도 완도군,936300343,1618261184,263511225,207041,170853939,240026531,441402537,1027351913,4574906044,806282554,708254827,386979083,180016261,154257803,0,95144126,114423720,430723055,130676839,47512,214022825,51933235
전라남도 장성군,951414898,1453517818,233022072,477896,202362137,263846225,443215134,1073589394,3757212291,717159529,614734190,444253584,170737330,154975413,0,97247408,131995528,1320517,126653651,9217,219811939,59392772
전라남도 장흥군,832307337,1519735989,224070925,413235,186551148,258809130,432097993,1076573944,4292999471,697073187,654296682,393582400,200748863,199415606,0,90045446,109532165,418103255,124962770,105034,197335983,59529523
전라남도 진도군,771641537,1635110336,260662629,410766,174090137,288781290,398493277,1196700769,4577387929,693564949,809562403,346061648,158911666,190430362,0,100070319,104953642,360830753,118613491,78499,213584278,51243943
전라남도 함평군,889112305,1383909281,279935522,199793,188329179,248177230,374990028,969387618,5111009090,708059168,679124676,359720383,161341112,198139332,0,95322806,104745808,396364380,111847074,97462,232744544,52351733
전라남도 해남군,999105249,1642692051,244109143,398764,175722523,233047842,392509771,1046798745,3925831430,681487098,724082150,408193325,179391815,195420784,0,95988583,103142987,340222539,133180276,53566,205640509,52317645
전라남도 화순군,793958515,1783223746,280015403,306072,195567326,265841581,388939432,1278560837,5003150664,680938593,635566309,377913014,164759336,154713576,0,89321383,111438285,1187853,137630086,30326,219478457,55158299
전북특별자치도 고창군,797443157,1439355676,267305631,433023,224282076,250320970,455161935,1108823621,3865598293,828771602,587445520,472346471,185057629,199322099,0,97331378,106119521,343293516,141414644,109337,228234087,54660014
전북특별자치도 군산시,968768390,1449005556,248174106,399567,213808443,236382094,462388102,1300651542,4550442751,707687218,745788845,454249236,186980023,156870169,0,108698319,109053706,413476681,125300553,18430,238938532,46014742
전북특별자치도 김제시,897748028,1443132277,246039132,21803,201699657,251963670,380115737,1166018651,4651277795,825072410,612396095,466472594,184719604,175483511,0,93279272,111679840,375118655,146552558,58006,206966538,58570174
전북특별자치도 남원시,891934929,1469390711,260200414,22353,180400154,217113223,476755056,1038382209,4232592536,633795704,721751921,392463053,190639548,182146118,0,98519482,107170861,527059,119385864,7113,238343714,50277205
전북특별자치도 무주군,858655208,1621135981,299446215,120959,168173495,255214989,512290772,986723550,4407061284,626481491,744159057,416143992,176310493,182283169,0,88685123,98934048,1408344,133840589,38682,236720434,52495370
전북특별자치도 부안군,937599911,1898571829,269950357,304159,188291193,229328356,409498433,1086412290,4360894099,695668959,700599348,366180570,162283612,161968729,0,86031942,109202954,379417793,145135028,35896,238527969,51425997
전북특별자치도 순창군,830028952,1566136276,243396171,165178,201152696,255125893,474691233,1132294052,5077621993,804971989,751293795,386384028,194107916,157111956,0,107324200,112046116,2189659,114715567,68164,235524961,51018284
전북특별자치도 완주군,947096623,1725718804,241029841,199984,202809479,282692993,397855169,1066280844,4133924812,829864196,639293945,362258834,170615264,157250381,0,105458229,117071995,776893,127384640,50415,237114257,60303882
전북특별자치도 익산시,806097669,1600469161,245595957,123276,211094229,279631308,462002483,1040672083,4887506330,623243226,745239041,421946862,160470281,198398952,0,90503372,128540119,1670652,145691088,1929,246722388,60073335
전북특별자치도 임실군,957560030,1521500682,300395313,492556,211460257,243762529,423445324,1128094387,4255588272,642758141,650849292,474950155,201372774,161207314,0,89056169,126469916,1873108,141797204,61325,247564584,50441812
전북특별자치도 장수군,970191041,1766898336,280515293,538159,187007098,212144064,450475257,1064473702,4716159001,691309269,609028533,452041455,176742043,163043598,0,96096666,119685085,555449,140757985,43501,210301189,56117044
전북특별자치도 전주시,955852705,1927269211,231336535,211873,183414252,240784135,471719702,974917888,4876514134,771925511,699365597,378919423,166215908,196823692,0,106012154,114555848,582689,150852922,124319,209598968,54323218
전북특별자치도 정읍시,868487129,1619756065,263773366,131483,182819046,242222671,387263640,1043363854,4453386828,714112608,776341464,430320358,179017475,178897052,0,109959900,130672961,1000634,131899290,65791,212768061,54076302
전북특별자치도 진안군,912528918,1854075187,254769417,147882,199538987,255157213,436652789,1248225923,3845281476,713863060,717814515,405331466,190226415,199229508,0,105032119,123300705,1721670,115354728,12319,187042577,60144859
제주특별자치도 서귀포시,3798767882,6205435761,1087872097,14311599745,704153088,2724667729,5802081199,4115091281,18888032779,2429730885,2729751458,1786852915,737532498,793289263,0,422541224,3037700752,1416315498,514972723,50111,851434441,244734909
제주특별자치도 제주시,3855877051,6236121274,1072109831,15032504033,920586695,2603861978,5492638017,4362838549,15569478859,2817153890,2517204722,1802202286,686007704,808211297,0,367293609,2679191763,1512637906,460781685,18079405186,912771835,206184107
충청남도 계룡시,833557103,1594438607,280396657,136185,209618073,260166633,477273010,1023683281,4602519448,840383431,662405615,428048753,192826798,200486240,0,92293872,114403638,1285881,115211413,122482,197955321,50962853
충청남도 공주시,893553591,1808745013,227408624,41262,165142621,257328136,460227206,1220356859,4938334389,760844448,774903604,377519955,170328017,171544939,0,89493538,124287949,1039894,140344852,30291,240564033,56154166
충청남도 금산군,868936240,1774576128,230264827,35130,192856491,241708859,365124911,998652103,4993361932,811213599,687339509,351077717,156816625,168426773,0,86313989,130856230,1287093,136940471,113729,212694411,56826430
충청남도 논산시,773357760,1518510617,294785682,234019,218479752,259172206,488336126,1197811914,4522612943,773309471,773269410,424147516,192840641,196806967,0,87472000,117203251,912291,138404486,19257,225636481,51956805
충청남도 당진시,958830814,1488340892,255357617,170538,197883372,257438736,437281813,963986324,4164152834,639269967,721347045,471025094,195500439,178136835,0,85852276,117579975,362864556,135986580,6386,181703360,56917534
충청남도 보령시,775471601,1519515221,285363592,364674,210132641,268514563,407240450,1120501040,4023320794,625225322,749462645,445914396,167711027,192031806,0,110111005,108400256,330853263,136968762,91347,192069971,49903084
충청남도 부여군,893809591,1456037089,281789191,376592,193522066,243794075,509235298,1047763085,4490257060,685801535,756616807,419216998,198587098,200511334,0,90612807,130373387,2104783,154705158,53824,215650446,47435539
충청남도 서산시,982327835,1680213482,231343405,35054,195856054,277122075,434435204,1111904589,4073890816,799822874,732219195,389044730,169267579,197707284,0,86565742,134183165,427199998,149573635,65036,202819521,63078503
충청남도 서천군,900939524,1750495375,276065634,451417,177535562,206126676,369465014,1292338033,4078143942,752575168,787385352,413560267,154899102,189409892,0,101077663,134625045,459526295,135874894,98167,189950100,63915802
충청남도 아산시,809029796,1598487026,278063296,103087,175709396,256803445,449533402,966323204,5021019216,653447599,691608708,431836140,165560414,204902129,0,105019111,106164732,1645934,124314376,85551,235217792,61168980
충청남도 예산군,936840597,1518216461,244086705,141078,207036136,235316916,388787072,1206490308,3891554386,681032684,729181664,434827551,180032070,165600073,0,102138038,140071243,451219,112548549,10903,201496673,59136543
충청남도 천안시,917431403,1678918886,254976176,392591,178788251,259485105,483935370,1030160905,4740167711,676163543,697628069,478938373,192848086,194004314,0,84402945,129768653,682617,125128169,60775,240410963,51738278
충청남도 청양군,956662386,1405401380,229796164,537936,205039959,226760601,519327848,1084152913,4540854746,664967181,716159640,413013779,153937603,159336338,0,90872688,109594109,247901,124126072,57750,195345500,47804783
충청남도 태안군,783101028,1853830920,231065099,530947,224059791,231178923,391904035,1059730671,4503571983,773189909,674960567,428572191,166935699,181591904,0,85709536,120993226,468689429,145336895,20894,217724477,59921574
충청남도 홍성군,808225513,1656003003,261838103,355320,186917051,231430891,395159118,1059304896,4004280743,643361015,709939535,381137914,151079919,171461506,0,99322396,104447969,1218520,112622716,5857,245011281,56531175
충청북도 괴산군,741649435,1541823841,292876344,145531,197455843,270525225,429904275,1219349893,4597266695,819805569,724990982,386082909,170278330,158282429,0,100575127,129225669,930562,120612788,71638,194778522,56354681
충청북도 단양군,765972792,1580079547,267293955,42683,217063206,219624316,511205772,1080448075,5087091150,792021314,786886405,388808534,152230609,173741531,0,83924324,117198510,1060033,126691111,30061,242737968,49199923
충청북도 보은군,849928203,1578553304,288779685,567722,181556358,243072203,449309344,1225578914,5041077040,639004335,753434917,466258239,157932316,175422616,0,90099934,133729456,802965,127499346,22118,224853375,57331888
충청북도 영동군,1010830523,1734859265,261008002,98861,207318117,242215907,443696465,1049569301,4799380191,675379756,626169342,408502431,183886255,157178406,0,90307117,102846655,1375506,140595017,91089,208829920,58885316
충청북도 옥천군,823750913,1643620280,217768481,304647,225211736,243530651,488838430,1030795380,4446223694,799229460,705583322,397012625,175688607,190474066,0,109116923,115254190,1836314,145266934,9677,244680261,53121897
충청북도 음성군,782960027,1403190443,277421471,476731,223314428,251559927,379070327,1263334390,4582436021,682484905,671210189,458351878,168376323,166544163,0,91326170,133614695,1735119,114971228,72728,255404574,54322133
충청북도 제천시,993497564,1633361294,230513685,123037,182762467,245958246,450806162,1080780153,3939068875,837055222,740045045,437049207,156696140,151614965,0,90511042,112718032,1288529,116110377,65427,240960489,59953114
충청북도 증평군,836605773,1724331967,261148975,235434,225119536,263892935,434012297,1285045905,3667694155,794048292,593653651,417884043,194626393,171844352,0,93339136,134697038,1774298,151301202,23805,216828930,54743891
충청북도 진천군,961323623,1517454311,226071239,518233,171564232,236302345,500267841,1243971909,4054386951,731496310,802768515,355202865,196580110,211849815,0,89207713,131972159,2138838,110648311,105994,236078676,59218658
충청북도 청주시,1011254813,1583679292,266822767,5697655883,201054007,229005789,498814774,1188640084,4317202115,736162483,655069822,409863403,195318749,184553075,0,98410341,111780865,937178,109220128,5506834809,189051446,49677037
충청북도 충주시,727383543,1571744593,266346812,64411,213604638,239495588,405839420,1086682613,4049296398,595516254,730753854,429936871,175774788,211239031,0,109878960,108759961,1461183,125520487,87764,209131704,47075270
