시군구,기타관광쇼핑,대형쇼핑몰,레저용품쇼핑,면세점,기타숙박,캠핑장/펜션,콘도,호텔,일반외식업,제과음료업,골프장,관광유원시설,기타레저,문화서비스,스키장,여행업,렌터카,수상운송,육상운송,항공운송,뷰티,의료관광
서울특별시 마포구,7614165369,11709223153,1521291425,7371,3242965239,527555428,756985669,15200794458,41675371901,6407426282,3045667822,4500368127,1873618593,1285258452,0,1188641185,1608438267,4008250,1155415473,138381,1566844753,425400755
서울특별시 서대문구,3997938496,6878416074,889709070,19781,1618526955,263047527,355525347,8845318244,19583234134,3086512861,1588414546,2162015020,748141373,783799253,0,592270809,1008049553,1635445,684153314,112208,944888519,254364104
서울특별시 서초구,7901418539,15566308430,1898335459,48854,2467930430,510692384,697594392,17041354560,44505741003,6227964298,2670867865,4573779290,1680744461,1647008030,0,1259265045,1810148831,1728638,1276744666,21922,9651661881,2713944870
서울특별시 성동구,3427536078,5652204316,855431030,324113,1340296931,245525914,313698836,8183293459,18666180141,3646354926,1769556357,2118766026,999361167,723640037,0,666781201,782432249,2280641,610874819,143238,928282272,248427293
서울특별시 성북구,3797234599,6270177068,816110155,168385,1542628495,212889855,311761691,8601202695,20448467105,2870752955,1717358810,2294939857,877382437,608570102,0,611855904,963982819,3568984,653607611,132619,936001388,251298604
서울특별시 송파구,7316285950,11856726842,1652074018,139505,2577053461,480783293,744318525,16890625174,45957150619,7350828488,3129053197,4598665309,1605444026,1426028179,0,1108548284,1825872638,3755415,1109364393,148720,1885191508,533973378
서울특별시 양천구,3542935660,7027573957,785934389,63821,1471688629,274991742,326682768,8544939561,19242774715,3951156900,1688124134,2088811333,758084496,651834414,0,544021631,882081554,2203176,687767338,85884,1034212769,255043411
서울특별시 영등포구,3771626408,7256407422,789529622,297944,1285838682,228159860,406851234,7827969915,21761273705,2899199969,1644022806,1965871950,951814566,803390381,0,655336108,1050450650,2575477,666520570,105137,1001500275,271379643
서울특별시 용산구,3801236538,7743623026,997424334,371051,1632672207,234522882,298034929,7881928288,18454884117,2776662200,1559798639,2319848007,836073735,681998500,0,537961501,751300325,2994025,675180888,148100,890018078,251585961
서울특별시 은평구,3593466703,7579882466,887136237,82465,1555401009,270285065,384666770,7240660510,20812583113,3414720092,1847000549,2079770082,810871368,757198932,0,583629006,845879841,375071,659065538,120668,858554114,267056933
서울특별시 종로구,7983352266,12479832322,1962410235,451146,2504247276,514350591,738840599,18356839106,42844734232,6206437548,2934910460,4589323892,1771332099,1348727744,0,1128107122,1896124265,403437,1048976296,140190,1551466939,459872951
서울특별시 중구,6769401281,13448391964,2038017206,31035699277,3294566329,595318007,703573312,19076220290,43401445411,5667100365,3332491316,3737006571,1664340383,1504235600,0,1036599679,1942366869,1766864,1361927254,158494,1787144287,564341568
서울특별시 중랑구,3680171557,6544288719,946952275,339064,1632253584,225295937,389774592,8829487915,23254003478,3378189354,1745183190,1869806557,802179035,635808804,0,647725523,990342044,4232192,625480829,173807,789367494,231670405
세종특별자치시 세종특별자치시,764605434,1818857641,190855539,467672,418325532,683321665,1029328574,2033354785,4832503351,935108945,382953876,499705933,191389503,157516694,0,135905336,235663242,1218650,136577403,107298,204943484,65979765
울산광역시 남구,1421836325,2599624230,402189020,274059,694746401,1036057708,1548632182,4158861708,9023869333,1412712901,624777460,903932578,429547787,306475130,0,256603810,427273485,1923297392,279657111,197352,390809442,113062818
울산광역시 동구,1653400793,3238524738,376487076,265183,669951982,1295606608,1781873173,3334369323,9107145652,1539565964,773519737,975284035,392781842,334074101,0,290001593,346455366,3724341,294158914,64013,467573489,94825257
울산광역시 북구,1674051508,3119545296,409680580,10980109100,581830832,1142548788,1550639014,4009018265,8137437600,1580115715,641544138,880954387,343957594,283578542,0,240040109,459317713,2795973,268711053,15914858330,368645988,120664008
울산광역시 울주군,1803227653,2866668640,427292931,583881,593405210,1219273740,1494031366,3366962069,10730105438,1380804961,648797275,833003464,415866683,361335798,0,282418405,349223059,1944520468,265864103,32699,451583527,93680385
울산광역시 중구,1542879427,2750838443,377488460,561144,532679442,1246516001,1631373544,3918790760,10106595065,1526974389,779071922,1140331572,374928648,333719903,0,267433152,416185817,754138,282891652,148673,398886751,119040635
인천광역시 강화군,1351196683,3056846620,381220569,388730,705233939,3090568871,3991137289,3603030168,8841671193,1264462661,755743291,827528784,399069071,291560663,0,251314541,428687558,1916759622,296494754,42634,417976940,118097045
인천광역시 계양구,1678953553,3226544418,387948715,249834,727684334,1197305105,1770699192,3586216266,9130860805,1296277060,807100309,1021524200,427196243,303863505,0,276479892,373025274,5094343,275472639,83097,361476643,126706262
인천광역시 남동구,1349985745,3092920812,405068229,45507,689147392,1134898061,1417811873,3507890517,10471941671,1301728872,847375363,968861454,449893686,369754730,0,227697805,351865591,2936025,292403468,164520,385429431,119091513
인천광역시 동구,1449427342,2497531967,338488605,558859,692276744,1168172831,1841879267,4025513142,10415139249,1302924226,607491442,869059366,400850239,320049168,0,278829669,457824625,2048705,295256714,47831,375742428,104224003
인천광역시 미추홀구,1682386976,2622074964,434706481,363299,687899634,1368365415,1379649575,3942719404,9943293707,1519555464,679109100,920681164,323624001,305456819,0,263533380,350135957,2789593,288412615,112482,465186692,97937248
인천광역시 부평구,1429181522,3128064688,346130906,489405,580988694,1293431654,1397210662,3285345657,9978875911,1610860628,611900641,1058846893,382638004,282588496,0,258031372,372170853,3877748,269328912,171175,444980537,105845453
인천광역시 서구,1458133143,2498188888,355147518,137419,574061724,1228694526,1415146849,3941952307,9143924589,1678811630,803932143,933573300,367633811,301612056,0,254546767,361519397,3280496,260024124,190225,350179410,105228967
인천광역시 연수구,1672228770,3173727446,374916020,86190,574630989,1028122605,1620002671,3177139318,9060775676,1617885354,789028064,887899696,356649273,333890426,0,240237587,445431124,2182802354,256549582,52839,417981497,122361020
인천광역시 옹진군,1717794605,2543932184,370866104,23006,740690016,974248825,1511217310,3672626127,10688601132,1764118584,710882588,1003254480,385753229,334196624,0,236519665,384630908,2016957042,235795414,162023,388216571,100749133
인천광역시 중구,1779598310,2973293011,368124146,6549484020,698374483,1294540588,1466778132,4194365210,10172080527,1706299154,778576129,997716396,380693801,337274221,0,264574624,380481501,885100,316286710,15414874056,340671359,123275231
전라남도 강진군,837346613,1450197589,232472190,515543,393997359,657894117,851380075,1920596806,5146498493,801381631,337621311,489632349,180229626,210134015,0,140343288,227514883,1105380212,161867143,88769,203232955,59171615
전라남도 고흥군,876509707,1633089750,230609578,352086,385967325,712616196,786543528,2380488855,4709784100,863022180,365802567,514280557,220301782,176874877,0,133551106,214920870,1191725495,176574589,191831,202461712,64849169
전라남도 곡성군,791943270,1428003434,212441784,122841,312231711,719306058,1022010976,1859767262,4624802057,967344679,448732115,533952175,182144316,149600574,0,142634812,183588476,3793774,172385914,131807,191346797,59652641
전라남도 광양시,857111111,1820255283,223717031,484869,378133325,711619137,767154034,2173819015,4751014315,743761686,378951323,499355333,199108171,173891074,0,124188217,198508258,1016028207,131337384,219506,195348281,53866139
전라남도 구례군,910867704,1393603636,217747369,484636,349543573,681816030,926953630,1961851802,4676968609,817184862,454531405,545729251,224166110,170488057,0,126665137,198748026,2399741,154101969,186554,206795801,68996959
전라남도 나주시,870032087,1555065582,214249145,200165,354280063,606812979,894756505,2388457322,5298018199,926399066,382369363,481605402,226974122,178106646,0,139323860,193789430,4804075,152342124,10872,230781501,62770739
전라남도 담양군,875197610,1821436953,210223706,165634,343409294,626863561,901698342,2128278906,5236200983,884045340,330815516,524467852,194724125,157848637,0,146628393,220076022,2010567,169537805,152782,230141095,64042038
전라남도 목포시,974365451,1707687141,220368317,436156,421705770,709759185,981632145,2048918208,5256780185,865838223,402964168,551079385,215296882,179648028,0,157720246,201767895,1178668641,141111786,71892,199014601,52688041
전라남도 무안군,758537459,1646986598,246174927,342746,411356286,571916534,898412856,2091546764,4761078392,732701550,400126538,597733903,226749065,176419941,0,154808427,237592148,1127511436,164423867,138349,189484651,67741443
전라남도 보성군,910134648,1720903371,216271099,310454,394802289,585219776,955856363,2412269823,4535642783,941602570,461784636,561647754,220026510,211645038,0,132297390,251550125,1178602386,156610170,29198,205508295,56435578
전라남도 순천시,939652316,1761730885,220948601,36412,365965170,703404481,985590686,1794277011,4646444868,944011676,446579672,514197621,213526708,176036283,0,151202801,201574947,1011589894,177022797,207258,216567819,55431102
전라남도 신안군,753246509,1703873076,248612012,641166,417206556,685835957,996844039,2079514379,5549184724,975771614,355450663,512617951,200488254,155798546,0,153769348,259548881,1114595373,132017091,153330,231214166,67215509
전라남도 여수시,864044023,1615692156,221716126,6265147039,372093143,626664211,770591183,2236929439,4632738524,879997137,415622653,572866711,227126131,207228901,0,159324903,233422744,1033454276,136872986,7546010124,211813008,60565121
전라남도 영광군,1000887381,1526651902,190805704,529262,335072363,593950061,823444391,2231358067,5261348812,921327297,460351541,516392681,181270687,152580417,0,157813971,215134819,1016851168,154952626,10067,191592282,66393429
전라남도 영암군,877403810,1504704372,243312713,279404,353614173,592146205,898137322,2157379789,4937662425,906645408,347276831,518823302,183960295,191934268,0,135480241,235310770,1092289901,162372301,172439,214588517,60278464
전라남도 완도군,985320966,1602706847,219408438,225229,311220832,629738604,903717733,1887783267,5402675030,997520077,385720746,506424690,201488835,163796564,0,137178048,218747652,1150953007,159058624,80480,208496127,56290159
전라남도 장성군,914316878,1432772016,204327040,492066,384919067,673190027,867138487,1952889122,4762922041,823629986,370000165,599073727,185916486,151122689,0,152452192,246184943,3629465,146263816,15390,219650763,67280465
전라남도 장흥군,833265350,1547161585,203645704,460712,358355853,688783793,875949014,2035626737,5327413065,870690953,369428594,498254706,219950260,196738546,0,135249841,205559464,1176673275,149621557,166012,194716142,63670901
전라남도 진도군,766563483,1561055332,225753547,461571,314932908,703654398,798696019,2242433812,5511200040,793883283,450749655,477111309,185388364,176431015,0,150510597,185467893,990685911,133470987,127901,211009906,56360951
전라남도 함평군,863433647,1436294812,248362703,216396,339934680,669518369,747757527,1900376743,6104861542,863603507,384734847,445357917,190529307,198145303,0,141667195,193952629,1097618697,137323967,153095,230231958,56118708
전라남도 해남군,934894561,1656909668,218390258,425592,328976628,579165357,772229311,2037825762,4620336066,808346765,405171478,554488084,207311123,193457230,0,144267942,194854969,975480121,154710949,88270,200195502,55725651
전라남도 화순군,801556852,1915330792,237449640,341765,364899970,679449702,787419260,2409419001,5631697011,790736307,352817257,491961862,187769473,155541181,0,131294991,209415897,3322271,170907780,48791,219243735,59299103
전북특별자치도 고창군,741032849,1402585718,225497591,485573,373496347,628741230,951806624,2130278482,4309656019,947925334,344916461,600273757,212571276,210526900,0,138408072,192810897,951705756,162726031,176681,229237673,60583870
전북특별자치도 군산시,959830098,1452837913,199156971,445011,386891479,599752099,938100696,2402983381,5415098186,870286872,413086782,560170403,210484223,154933395,0,158318305,212359040,1192451435,149245240,30228,248040580,51521618
전북특별자치도 김제시,957794882,1416369693,213410648,24052,376002124,651483956,759192510,2180964493,5703542747,985615432,347823622,569971920,223094205,181360263,0,136655894,207258663,1049733508,171486377,97733,216533772,60562649
전북특별자치도 남원시,906685548,1456716325,211311975,24609,320824856,573578096,977899788,1993644146,5009190940,741355379,440853028,526945051,229959459,177543579,0,147235019,199121475,1435793,148263193,11709,225751202,54546061
전북특별자치도 무주군,816584912,1593311275,237395855,134198,316209535,668819519,957468566,1890306455,5069754963,735714658,411917003,567130533,196670019,183814979,0,135688321,183628288,3848110,154276244,62989,233265325,60321805
전북특별자치도 부안군,916741845,1856426939,225139439,347077,331513532,590442640,811705691,2071246981,5446793946,834014126,417488309,454869369,187900143,164120817,0,132562944,202470653,1076206829,166171328,60451,248044227,55203979
전북특별자치도 순창군,802940006,1482253188,215850569,179632,351087764,650960239,916660950,2250703939,6047650949,940722004,432778074,499567095,242916963,153153943,0,161368714,198211123,5968536,135873635,119239,230814961,56085780
전북특별자치도 완주군,951023126,1797172951,209237772,224739,364037071,696109010,766404615,2019401088,5113195921,927400801,348494245,473990163,194653174,158831193,0,166835910,213817374,2336207,162250936,87511,236266481,64454746
전북특별자치도 익산시,837446663,1645662313,212820573,136087,402498374,715862841,939436298,1965839637,5790648710,723430815,421991801,557191460,178478263,201566631,0,135011552,236246605,4514652,169202537,3158,240244692,66913672
전북특별자치도 임실군,940117840,1557766296,243604894,555307,366116354,641483475,880688803,2108384436,5233696181,766278370,385677618,598454688,226055610,162438462,0,137396560,237961681,5133562,169798131,101714,246105802,51241728
전북특별자치도 장수군,923155240,1820445055,222967003,560275,318562811,581603979,967518707,2087678516,5769058842,799721918,352809080,609495677,206370009,163051453,0,139899283,227240539,1562795,174749096,73315,210016026,59768794
전북특별자치도 전주시,970398071,1816970928,204005038,238678,326459464,611268428,966325354,1750526642,5858976535,919230010,402636021,505339634,186501227,207339933,0,151281952,210169523,1654004,169743324,198661,203051593,59581527
전북특별자치도 정읍시,845023821,1689374846,218700799,137024,321588023,614910361,758624603,2046182637,5183753306,802495167,427752937,557870033,211741805,169317798,0,166125010,248552629,2806103,151004160,111115,216193505,57333143
전북특별자치도 진안군,877502229,1838867031,208338871,165179,346488433,670050472,900910282,2372868821,4570393950,886637794,400152266,488941515,239377056,186261219,0,157804095,234770479,4960171,135302786,21358,195747611,63189712
제주특별자치도 서귀포시,3707911843,5961687725,970091816,16496740922,1308401918,6984995007,10965540094,7593285149,20992742110,2945588792,1636469610,2288492024,919537314,758941698,0,607309497,5973951155,3713930532,653155589,81805,861754204,274857197
제주특별자치도 제주시,3752671025,6184021310,923947763,16666730518,1622705070,6631807052,11328447388,7981284316,18270564542,3233530045,1493824435,2315158582,783626264,782908670,0,532103757,4890162937,4232957700,524232058,29894969211,867858442,217153473
충청남도 계룡시,862517837,1589359515,244638055,144759,379070708,665790576,969945774,1972348556,5670218964,982003310,374540326,583991899,239481467,203050705,0,139130837,203354280,3559611,139545205,214672,201428972,54687880
충청남도 공주시,905388416,1710103862,189280644,43679,318892513,652439196,917007352,2320976780,5719156156,908604675,430277445,507186634,196648155,170909872,0,134419253,224482824,2995212,165780657,50085,247783226,60654652
충청남도 금산군,836134619,1752702517,193922191,37112,344498091,630360036,783422864,1895510499,5806655535,957183311,388343324,470852188,196488282,178298887,0,125566741,236459079,3762892,165997207,192401,211379335,62432201
충청남도 논산시,767874988,1424295611,242064258,238758,392067298,679346968,1002855202,2308371702,5337172298,881214364,443134957,579566626,222837451,196873783,0,132981972,208384298,2455693,158117443,33762,228643313,57811959
충청남도 당진시,948437705,1490125562,225043703,186105,347292698,639683067,836023559,1979993551,4942873111,750265396,404806019,620498496,221828399,170412666,0,135974454,231498031,1038505246,161277346,10888,191233675,61428064
충청남도 보령시,779669077,1569710107,248860651,388538,380317185,683874154,792475151,2057354899,4746985939,734306362,459564799,582498361,203107788,180415988,0,162168084,187294860,963441349,161730811,145595,191855062,58535830
충청남도 부여군,845279356,1525517906,244102209,419262,355356224,597057940,1022131876,1983386851,5102864645,802869949,444727020,542681696,232512181,203684873,0,141388861,250467261,5951400,175355880,87642,215778172,51652684
충청남도 서산시,978360792,1631157436,190845976,36474,344524128,696562443,872649342,2160555201,4853075490,875415572,409279399,496019026,202558873,185739197,0,128778455,259869452,1159250419,170822704,108480,207250554,70198200
충청남도 서천군,921345039,1713822502,239902466,491261,322063244,571626466,768524629,2384190491,4867256920,874197607,427089874,557810648,193026220,195838576,0,159615404,228771593,1262608366,156382639,155758,190072736,67814554
충청남도 아산시,803373090,1626082824,246775198,108866,332554384,678987901,899650828,1959085565,5740215586,728558452,383530031,577230309,199322910,195428663,0,161616903,202286217,4637193,139007743,148960,231892519,65137370
충청남도 예산군,931475199,1592239628,209361158,148050,362183208,606821684,744841874,2247105543,4428936588,788754110,398599035,558135840,218731217,160433631,0,146108647,253685753,1188738,133941730,17715,203759140,62100946
충청남도 천안시,911818278,1761364737,227143405,436711,328681737,699681638,999289789,1943724463,5751780505,828559655,400719981,611807364,221431525,190538843,0,129862803,245979361,1973614,149414506,99378,241783574,57626424
충청남도 청양군,1009723178,1384975753,188914385,567365,350995732,563542161,1007996643,2065837235,5260914255,790820576,412751011,521064259,185973925,155660615,0,134596584,204706860,661076,151474478,96017,191640828,50674539
충청남도 태안군,766802230,1845399740,187511664,564570,397173731,584120062,782177521,2001998361,5356616877,920494923,386071368,563563072,207998710,184129417,0,129823996,213829576,1291144374,170879944,34487,222650120,61101498
충청남도 홍성군,804565919,1742175862,221778366,386069,332180703,563929437,756983871,2094826660,4635722751,739495848,397806907,497973855,178276485,167881698,0,145368430,193149695,3595116,130359985,9803,237154345,64096536
충청북도 괴산군,773046199,1592194221,247526031,157991,358086492,713495916,884020964,2353590068,5295548060,912538578,406847297,465035038,198222749,158255000,0,154502972,231158896,2613581,142147709,114949,195128229,59917571
충청북도 단양군,753983986,1506631966,222214936,45148,411472231,592026456,995062088,2045270049,6059448928,933273135,452242183,507325620,183472444,171969569,0,121629237,216639236,3051053,147292283,48480,247561921,55142958
충청북도 보은군,892515203,1667078971,246973542,634904,324182101,597543907,937073297,2235917194,5738651120,763543482,441563970,573320557,186936635,177228576,0,140815537,247748385,2339679,152678292,35993,233797840,62098930
충청북도 영동군,979573581,1706340008,231468543,111656,399106821,639063526,885748216,1987604153,5740824298,765140675,340459564,510092920,207062782,164039560,0,141883216,196182170,3874128,161905153,148473,222611520,62934360
충청북도 옥천군,848286724,1672582013,186273390,331133,404492872,652248911,957044925,1910716155,5304381618,945336967,391564519,505674542,219326742,190613313,0,156875604,205047043,5471689,163741338,15648,246921774,58291563
충청북도 음성군,803937555,1425091785,242529346,544378,409302420,682165489,732120561,2480498350,5068292128,758323645,382231833,590745437,199619619,162127501,0,135013034,237379104,5120235,130700887,116191,244172628,56276794
충청북도 제천시,1016868271,1638947093,196230465,134736,330068970,644591147,914325941,2167356930,4691312267,918451522,432734398,595032466,186168647,154363080,0,127978945,206385386,3655815,138114736,107609,242733854,68373592
충청북도 증평군,840083538,1657164900,217130829,255696,415074917,682737502,881091548,2430433282,4612530534,921898255,346766992,563329111,231191767,166185372,0,131929300,257026804,4909746,172190576,38180,205898339,57130165
충청북도 진천군,955232815,1543444629,197867888,565003,314385661,608412333,1018627299,2371075846,4795561383,883945805,446578539,444325086,230112395,206619153,0,132483051,253810331,6003820,132878113,184600,228527715,64595962
충청북도 청주시,995350848,1575072346,214472400,5839832372,358509061,582407760,993266085,2342569089,5281347647,845316649,358028759,567145608,223877585,179229496,0,149109470,207113524,2606384,132139973,9207421295,182282563,54068075
충청북도 충주시,780345876,1521270440,223206093,67223,396810202,593365150,781513810,2116711370,4897607509,726620129,422375894,541806940,206889414,207443144,0,161678950,197568438,4125534,150107688,140103,218657392,53756954
