시군구,기타관광쇼핑,대형쇼핑몰,레저용품쇼핑,면세점,기타숙박,캠핑장/펜션,콘도,호텔,일반외식업,제과음료업,골프장,관광유원시설,기타레저,문화서비스,스키장,여행업,렌터카,수상운송,육상운송,항공운송,뷰티,의료관광
서울특별시 성동구,3436843403,6140977632,538924984,312752,867162244,56083205,205732001,5526506638,16121791047,2631307449,458924527,947711948,542578142,632938965,0,552582794,453786731,253935,501679034,100944,930079555,238610657
서울특별시 성북구,3842666486,6661637470,542041144,163008,979936323,50152702,220583290,5672035492,17676449028,2071947471,452942693,1071764907,489574392,587634798,0,495428764,516577113,370960,566239228,101754,916344666,246031633
서울특별시 송파구,7775410960,12631795160,1007863685,147310,1656573120,115283992,510981470,10903295913,38563016208,5516237973,813555773,2002048307,929974808,1248680501,0,954935795,966254970,408972,961641866,114213,1838232730,512072085
서울특별시 양천구,3529075748,7234660794,491053453,64240,1042585719,65506027,222901363,5924735502,17003355171,2749502734,423142889,895899128,445792329,583668844,0,434027536,503530536,231401,573425308,64192,980712163,251668354
서울특별시 영등포구,3753244717,7763111767,507425223,298501,890777799,51784497,267556077,4999502157,17766680907,2019148160,421155274,927799838,540717003,720449413,0,517820457,548198942,274235,555322715,81917,994246032,267090185
서울특별시 용산구,3989880646,8204691311,630560542,353911,1065189608,56330520,204480757,5662956719,15291846675,2004071689,385956108,1023334507,483283341,643911537,0,442514476,404654692,309969,549344116,104553,877607274,254106304
서울특별시 은평구,3698439743,8164302814,554609172,76647,1007858590,65343556,250555804,4947740374,17849776179,2381968173,453232553,904108726,455011295,692832405,0,485707136,486863997,39365,580442818,88812,851345171,276312787
서울특별시 종로구,7812515093,13963265405,1273337019,447120,1752881173,122349041,494041515,12296128249,36298920393,4552946764,732070119,1998946027,959235032,1171613801,0,948502009,989057753,43357,888353880,102562,1569161600,477361306
서울특별시 중구,7096749753,14628633527,1233511455,31166395015,2139673263,136703915,492537041,11949109056,37126706811,4349557250,884279293,1712344110,988055161,1380007269,0,871611438,1116171814,177899,1165819703,120743,1747999165,526812329
서울특별시 중랑구,3645683856,6930159092,623133002,349418,1093042853,52221383,272175191,5688934963,19462346166,2432407033,442738909,812388012,447595202,586509225,0,544364181,529278448,446706,518053965,126136,781217209,232415883
세종특별자치시 세종특별자치시,750922600,2092628943,122892086,456382,275960307,163395598,705260681,1414243111,3963809032,672869406,91381972,219314424,106940350,142934294,0,116500703,128152318,134123,117907541,78466,211958379,68523895
울산광역시 남구,1474124445,2803557387,257295534,288900,434471205,244681676,1044974231,2720435558,7679557038,1042584573,154031518,399408285,233651510,284687574,0,213862163,237136097,202883127,236241808,151549,406887830,114430186
울산광역시 동구,1763628188,3474293608,231609926,264250,454006647,301853319,1208627048,2227000116,8003963537,1068272055,193443118,441342529,227289456,299039032,0,237824742,185047301,403610,258815778,47967,457178393,101331328
울산광역시 북구,1583389290,3332234388,258106069,10833428650,387569310,274725502,1042925085,2554780551,7015207443,1104710033,162000173,409784373,202065857,267886499,0,205434396,244755696,301392,228072439,11795205702,355745089,125505447
울산광역시 울주군,1760210739,3136043662,267827969,555332,386789587,275985354,981418208,2273992634,8599178611,968827834,170272872,374773181,235506941,322945885,0,229528100,190011410,207941830,233766495,24964,443028938,94745385
울산광역시 중구,1484704089,2857690186,238192712,565837,374123272,292713997,1163068923,2601125566,8677137979,1043665304,184003976,503884043,212106117,323835322,0,226567310,233669419,78861,242806700,116996,405015914,117022359
인천광역시 강화군,1395438192,3451813921,240007604,399502,481887491,749855357,2686932117,2517119488,7056228774,952674929,194102523,366884238,224790070,269639183,0,202385788,235228878,202578926,247824016,30622,386626366,117406031
인천광역시 계양구,1759736231,3685091629,250945915,241221,488233887,269635844,1158613087,2291174418,7325202234,926158291,209631758,467384046,253109356,282407401,0,227521898,210300857,550982,231600191,63566,368014418,123955641
인천광역시 남동구,1394350345,3492110052,276984145,46191,456206510,242182251,955175665,2448273716,8561570840,961330562,206154932,445923034,240786743,329098956,0,197223957,191014715,316407,241391452,128112,403905127,122427085
인천광역시 동구,1406770102,2831821186,210213044,561110,460716836,269588873,1221089943,2772766683,8466933995,920619055,152560470,388139614,221543384,285648017,0,243781270,237715071,218947,246434438,36153,364611708,107124955
인천광역시 미추홀구,1735687851,2886404256,262942418,375891,465312494,312989551,942210535,2665014639,7907342057,1070772193,168868593,406403585,190397324,272088598,0,225788184,191786991,288407,260523593,86860,447971513,97270562
인천광역시 부평구,1416772834,3555987663,214802281,520683,391542266,309014997,1000284746,2240654060,8134477697,1194981024,153972367,466763209,219536181,260107030,0,216799898,208773248,415134,230692004,131853,444079285,105700485
인천광역시 서구,1496517800,2894751158,219305600,140610,402485703,272811568,1029337102,2493545565,7554311463,1160106383,197910420,422201279,210011191,294707227,0,202494670,198725326,349343,223316571,138560,352163994,104101234
인천광역시 연수구,1762692361,3599280742,242379188,86059,397889579,233225500,1110963430,2166902002,7635499102,1140384970,208084968,399544520,192675315,317392467,0,200522779,236273103,229057542,216665510,38297,415834937,126866962
인천광역시 옹진군,1621916942,2770503644,237875792,22736,496782468,230528092,989220403,2518837206,9077688351,1204945924,171839208,465436554,212963430,297342691,0,193224993,207218332,222707934,199463251,124657,389925070,94917950
인천광역시 중구,1714145648,3303660351,235285297,6466597146,446109260,317554441,1004856791,2839217283,9054765421,1205065367,194571111,435635743,213740421,317466312,0,231452106,212416701,97599,274420847,10906974805,329255886,124082132
전라남도 강진군,837961788,1579260160,145674456,535954,258315944,149905776,596978569,1325682274,4651968780,567892182,82969009,225031255,100804526,192876808,0,118469867,132414916,113188010,144208373,62235,197992543,55726307
전라남도 고흥군,890582609,1794378305,146258065,330425,247279823,159420898,511082768,1581946182,4019190306,617244400,88509169,228125255,122702687,160978851,0,105625523,118725112,125761299,146490957,139500,214823919,65689656
전라남도 곡성군,790540103,1673388415,138404703,115763,207460904,163852079,687235486,1227817274,3899282570,677387862,116997220,234819911,102406935,147185744,0,119995836,105963274,392293,145177546,100662,191797750,59918777
전라남도 광양시,866143559,1974147406,144239947,484952,240053129,165235530,529709139,1403937639,3845652541,522616712,94725229,211896288,107803293,150304418,0,105343339,105835257,108627665,117578204,156428,194265411,56405395
전라남도 구례군,911893640,1557238471,140681357,485566,234146419,162347628,612783526,1261948797,4100383152,574469549,110934871,243192802,130110802,155430794,0,104399102,106366905,252654,132175079,145292,204330018,68918958
전라남도 나주시,809239271,1732626308,130283866,196912,239972551,133294444,636433906,1544841003,4519903564,666095798,97334890,219858177,124561329,157380262,0,113435248,106471255,521381,127888428,8304,231836235,65347713
전라남도 담양군,873581093,1945100698,129145746,166346,240739944,153151171,614361113,1413074938,4442018373,636632641,85002803,228983895,110303021,148471904,0,126124131,118124897,216166,143381647,111960,231716639,66289308
전라남도 목포시,939046230,1921846639,142805326,420662,279456703,160301624,675830735,1370342229,4711428704,609654252,105490564,257108809,123441934,159600241,0,129801238,111274610,126065353,124168155,53738,206440930,50445537
전라남도 무안군,795659370,1853803533,157136153,342339,267709457,135505476,639874141,1390560598,3844379954,533309828,105995704,259244417,133408894,163181585,0,129312720,124907993,119331626,139508607,109659,183669486,66454418
전라남도 보성군,908553993,1875508369,144726521,291738,267170201,127981321,669067191,1508953404,4063257417,644986848,117170011,252011736,130848301,191117189,0,111262778,128001647,119209146,132397105,21768,208451123,56211875
전라남도 순천시,890965336,1838117097,147036744,35953,246853098,166672054,648552132,1198794362,3989070407,645479320,116741916,244532301,122038582,153840312,0,124968789,111069908,116374829,143049020,161714,212403162,56942616
전라남도 신안군,753958946,1840641058,160476998,613238,260218517,151092987,654775027,1318852924,4465245169,661691343,93714400,231795359,122558644,145444301,0,131748918,138394360,115359608,111795214,121555,231521115,64636967
전라남도 여수시,864928554,1668046384,135293681,6439316026,249250247,139696596,530136654,1451925414,3791675661,590422875,109350499,251455605,125010438,187260275,0,125021850,128890060,112376719,109646398,5791443154,223001926,62775564
전라남도 영광군,974702615,1598991657,120508951,528896,230100688,143039999,545711677,1488601533,4617592704,666433048,110354094,240312647,106374737,138994719,0,132956662,125087250,110952783,128320073,7723,195131268,66422282
전라남도 영암군,902830052,1624726438,153534113,276539,240707644,138261162,612187206,1445718183,4361330333,656720101,85774096,230304965,101800959,181779044,0,116795589,123887318,119083044,141162205,125477,205805777,62901326
전라남도 완도군,950969743,1751500067,139444405,222833,201962709,137258605,624872348,1215088197,4594515061,710469500,101070228,229011148,117457795,147464182,0,114921565,114095927,124522830,127358609,58702,214533721,57904364
전라남도 장성군,939888393,1561223712,130237287,517747,242347172,149046913,592618644,1377202856,3762098512,557963517,87603531,260671803,113590061,146016324,0,125408546,130515121,399014,120522208,11465,219617924,68248297
전라남도 장흥군,870854032,1701075681,120663372,431943,225530217,152497683,599658335,1279123677,4438828861,610607854,89906658,227823263,126324608,184322808,0,114503683,105572627,129941105,126801634,128950,201745490,62322101
전라남도 진도군,761699442,1765427995,145498042,450464,202704426,173640967,524700663,1558175995,4374028014,549854697,109682557,209331262,106672231,166733829,0,121232220,102892606,104656032,114531142,97508,215706805,53222656
전라남도 함평군,863428615,1528070883,151970326,225410,230709796,147072066,527689909,1299748054,5111000357,612860267,98109725,212964960,115083825,183226234,0,118513890,101481044,120765588,113161611,114270,245734906,58077293
전라남도 해남군,932302742,1865410002,133469464,437557,215762318,136358098,546202488,1390649831,3863414674,577537985,101865070,247681356,111892866,180160246,0,122503932,107860222,100712146,138840889,67371,205370289,56078851
전라남도 화순군,750086951,2031813754,150548775,343722,247642252,157752564,509605725,1599943674,4689860709,541096487,86627774,220680819,109320648,146936075,0,107533104,119158831,381335,142179806,35747,211443674,59420404
전북특별자치도 고창군,776157289,1494256874,146943952,458108,252553967,143168957,603899464,1458223043,3711047455,698840068,87301754,264182031,119963650,188931560,0,118710101,108143584,105913116,139969879,138539,223047142,58093021
전북특별자치도 군산시,1012497021,1522270785,129930864,458562,268813881,144770985,618176194,1655293868,4582905707,578847127,105285392,265695203,124631212,142153070,0,126378387,113437297,126880380,131360173,22102,240318318,52093334
전북특별자치도 김제시,929015289,1592787580,134438188,23352,254920892,152457445,523690669,1461198743,4783690299,700224428,86215587,251931664,123111135,158429873,0,116091458,110529159,115015269,138598494,74113,206918096,64138905
전북특별자치도 남원시,897289276,1555916187,134107520,23441,212354664,128185552,649702799,1256576939,4342794806,512219076,107135995,222257818,133076576,160869482,0,116036224,107202535,150627,126707328,9090,235368774,55452842
전북특별자치도 무주군,841854655,1686583967,159690123,131969,208728870,147793850,669186780,1264962636,4304352834,534626017,103958983,252597686,115338091,169005485,8617771511,106916828,104902549,407757,131464250,45369,245159954,57259865
전북특별자치도 부안군,911998683,2022590701,141275031,339590,211445343,134535172,560819260,1425479711,4633277592,590789337,106794926,205134752,105969854,150602963,0,113992355,111911314,115194248,148417177,43392,234952843,56303199
전북특별자치도 순창군,808798797,1659784425,138147820,181327,240956587,149853364,619447714,1444896012,4998587900,674344120,108467015,227920245,132829168,137270937,0,134658377,114241028,668920,112592251,90481,225930265,54681251
전북특별자치도 완주군,953076380,1908063379,137390101,220951,239748988,159427777,526434867,1357509051,4397584466,674886334,90734734,210013305,110248107,144112623,0,137703389,116877174,244258,131846241,62898,234014200,64584114
전북특별자치도 익산시,802789018,1757219720,127607236,133983,265040638,161028272,666120146,1328195727,4887506026,550652132,104685545,244097548,104868935,178088336,0,108119766,132627655,479761,142316343,2489,246788266,67633453
전북특별자치도 임실군,965023146,1624685295,160416230,550483,259196867,143649197,591323142,1444405688,4495701949,533720417,95632795,254617083,136064735,144933487,0,110328498,124045449,566685,144051618,76349,246804237,54951314
전북특별자치도 장수군,926313297,1858690376,148362610,575956,215261849,131795859,649403981,1337175419,4965531702,578711275,90456808,259953857,120989599,152133216,0,119312696,125647410,163189,148903491,56671,218247981,59329587
전북특별자치도 전주시,914040554,2016502188,123778956,231514,207222526,148873973,647391855,1247333012,4878844026,656521242,108003038,221663587,115286657,192399658,0,134567479,111901340,169039,149299597,147179,205643129,59512965
전북특별자치도 정읍시,872037313,1854289927,137675238,145553,206169652,151394310,515171794,1395869916,4424493535,612998154,114315781,249679302,120099987,164859998,0,130588626,134294432,281036,134190264,80521,229454862,56324024
전북특별자치도 진안군,881501382,2139764098,132288664,162270,236097876,150938591,597542094,1576956412,4019397180,590310017,97636516,224419445,130741915,176249199,0,134191250,131945738,514613,114254918,16164,185007885,65287642
제주특별자치도 서귀포시,3687260481,6551164182,597347720,16010077055,870235769,1714705508,7770294183,5255371344,17630848472,2134227848,396916872,991851901,494629577,705159364,0,525929699,3262547555,421247655,532572950,62376,867620127,277284397
제주특별자치도 제주시,3746154178,6511130362,571110788,16381529548,1021651201,1522089595,7507611667,5345881037,14821990292,2241770899,360016341,1017874346,472962361,713996317,0,458136111,2707822325,443991538,446759347,22589373024,928323043,227785422
충청남도 계룡시,872417795,1723228951,161548166,143023,251735028,147000113,645760601,1340213639,4580395901,697381876,93548758,260345000,133014712,187402728,0,115671055,109773409,381986,121661432,161522,193796489,53454626
충청남도 공주시,858280406,1887478813,128952342,42608,207380402,153987433,623699302,1523598328,4874200761,667843413,109509275,209635973,110328530,149486189,0,114609418,117985614,316410,137224185,36931,243683642,64784360
충청남도 금산군,828321146,1845105250,127586898,38717,225476067,141523203,531904937,1271470682,5149944443,706799518,93435215,212742836,107786591,163353399,0,103402893,131689864,385929,141433606,138266,202601620,60944826
충청남도 논산시,821855446,1585823598,162914044,241086,262797866,163652041,651898834,1510508617,4628605446,635724607,114740340,255383804,131941648,179163175,0,112350386,114077298,282031,137737109,24353,234431994,56956530
충청남도 당진시,977925283,1704995111,133659323,187504,223322013,150304939,583522958,1250158586,4307184669,536983173,100587797,256339795,129466087,161273365,0,106300877,125543289,109297522,130914131,8426,183477654,60824590
충청남도 보령시,798326509,1686718717,160294306,388848,239814965,162980828,572183131,1375132889,4275362649,521548683,111117991,260046705,110015735,175382822,0,138042275,107066882,105273761,133981178,113105,197181656,56379584
충청남도 부여군,879828629,1603413090,161224547,414985,228909737,138336952,680530395,1351902332,4470020339,564469195,114269614,239006487,126642064,184853981,0,113960160,137437524,600959,145280679,66133,215731239,50313775
충청남도 서산시,970814882,1724279920,116115615,38784,235362193,156782023,578001791,1403165404,3962917459,649545871,105077971,215656564,114894448,172096164,0,107345652,136739316,126898646,155863894,83846,208138003,66549825
충청남도 서천군,893460146,1907429466,142133698,480022,210823935,124929954,500195361,1659430144,3952344890,611778071,114333607,243958784,109732145,173856322,0,123262380,128764698,137719063,135068635,120286,195928225,67161965
충청남도 아산시,788005242,1663966107,157693623,107942,217493174,150694184,634390610,1317874915,4756572296,535784984,92643015,243472312,114880581,175872891,0,131516791,108981326,495312,116863321,106437,224610788,65637142
충청남도 예산군,976425965,1640492513,131149068,153101,244460791,133949191,523515828,1543160817,3844756672,556082967,98945464,244746506,121029333,151137883,0,123232927,139351140,127640,119343775,13240,201751470,60806233
충청남도 천안시,921196742,1854460902,139413151,437220,205396155,159268697,651163754,1290124410,4804901063,570124899,98351940,265584927,129951038,181073369,0,106760156,129356220,210257,124361136,75937,252859670,56492015
충청남도 청양군,990064602,1610101745,117705068,565467,235358887,126556406,664040429,1462933439,4718257685,561046269,101518818,228142925,105493914,141482164,0,109264715,110012401,71008,123134390,72486,196989885,50994611
충청남도 태안군,740399802,2041617532,119521711,571307,264120777,140315354,535015439,1388155701,4515815801,639505529,97759484,249949206,117789470,174573479,0,114736728,116199078,139923146,148586247,25961,228199867,65135275
충청남도 홍성군,828011034,1863155756,139928450,378376,216120062,131089598,524084410,1406665897,3934143660,561397080,97687015,219684785,102749373,150012847,0,117297975,103267770,368490,115437649,7285,239217850,61824229
충청북도 괴산군,727333854,1693984464,159297320,159251,255089014,166323364,601227663,1598969731,4764689026,690443261,103389917,210434585,113911179,151539116,0,131514009,128361601,269369,116301988,92242,203356371,61247316
충청북도 단양군,779918120,1671878579,137672024,45344,272876116,139268103,679209109,1379704366,5213649680,672134189,112683363,230871369,103365429,158156888,0,99710628,123086149,312569,126648826,36376,250566879,53560096
충청북도 보은군,888381723,1862195725,158558517,638893,232423339,141316416,637289937,1482032432,5124948970,532851977,109902860,263336291,105092585,154045495,0,115375232,133955041,252508,129421458,27868,226861453,60151645
충청북도 영동군,966237247,1954809472,146227351,112860,266914093,147054081,628523568,1321914582,4668474015,569037090,88069742,225015962,115305216,145551874,0,120100902,100701127,413662,140614215,110077,209003552,61983129
충청북도 옥천군,855927024,1814580084,123168224,320359,265412495,146516784,656075107,1336208433,4318788089,673230814,96721213,231620910,122940132,178478110,0,140664860,115412759,589064,134431658,11512,243481137,57391686
충청북도 음성군,769988562,1591898799,149669435,533696,260613544,153852354,532951877,1572762941,4569382318,549460200,102405829,255736771,113362912,155601306,0,113217670,131980614,528490,108560373,87382,242584945,59111868
충청북도 제천시,1037295535,1765891551,129926574,132966,216998216,146402588,628190989,1359993049,3973250222,709808575,104626665,254243023,103785588,144274938,0,112159114,120742741,392465,114619028,82614,240688448,67973330
충청북도 증평군,842815755,1820292255,135787872,258484,265628406,166812232,591862297,1620541215,3730362582,691876316,84297193,243227135,129912225,153596727,0,115999800,131378999,533779,156028276,29608,205382306,58232135
충청북도 진천군,944979049,1678060938,123454719,570348,205256461,141713963,701037271,1570887329,4097390374,622617600,108432384,209886321,135838607,194154729,0,108874736,140491771,621557,108876720,132283,239888422,64222934
충청북도 청주시,1013234883,1711070670,142449406,5843993287,234341895,136711569,693712301,1576678540,4404808027,638381779,91555310,243506435,129867254,170169483,0,120301672,113804239,274987,110896106,6750027541,193523223,55692631
충청북도 충주시,728703289,1678375124,141460321,69951,270008677,143394182,567639737,1398227019,4165004155,501015247,100804333,232227648,115595766,181155306,0,132976225,109682015,470532,135161953,110879,215219967,52419643
