시군구,기타관광쇼핑,대형쇼핑몰,레저용품쇼핑,면세점,기타숙박,캠핑장/펜션,콘도,호텔,일반외식업,제과음료업,골프장,관광유원시설,기타레저,문화서비스,스키장,여행업,렌터카,수상운송,육상운송,항공운송,뷰티,의료관광
서울특별시 성동구,3494040994,5904935246,642324146,280443,796272010,45238577,160895643,4897684186,14473574171,2599731138,858807912,992560648,570179431,590253195,0,459297117,389537988,337922,507677454,87994,845705196,206632619
서울특별시 성북구,3798805905,6525260938,594409211,156218,933371933,42958350,175857587,5012973113,15548015877,2039302456,851402274,1000732959,482056840,502126940,0,411859283,474834671,520396,534306934,88690,852735996,201573857
서울특별시 송파구,7588329812,11662666664,1137079747,135108,1542282261,91830974,385672491,9244863504,34060073787,5234167079,1638272445,2108911291,905160464,1179724794,0,835714208,900222023,553484,964940366,99157,1717688668,442685697
서울특별시 양천구,3566475171,6873659297,568125798,61439,958579859,53325632,178496903,4906920165,14440497578,2809379495,835635306,901828380,452939312,546986769,0,372565198,455847286,307906,561205047,54952,942472238,209154181
서울특별시 영등포구,3910540232,7159343707,551850503,277518,811695602,44178765,220807166,4354816008,16645212730,2036597899,826309367,886679751,544972539,657090260,0,477677050,517297599,378075,551902137,70008,942414730,211553891
서울특별시 용산구,4038635340,7307056159,707330354,343359,1045807926,46154915,170135461,4502169633,14133968794,2046198003,768849682,1040161581,507856516,547206193,0,396898003,374253495,420830,541863479,91727,798167541,197893492
서울특별시 은평구,3690537345,7475988419,676134345,71643,904262419,53792051,195412363,4384351421,16356540814,2541269381,861219903,898046716,455903521,606758960,0,426899630,418295061,53316,564136937,77594,797886843,231071060
서울특별시 종로구,7887040961,12728885983,1429975800,428387,1571301292,96109105,396669290,9789805327,33142126405,4425504087,1388902538,2039071072,992795471,1060768547,0,831838109,901484382,59818,880345188,94595,1496320737,401545055
서울특별시 중구,7036792235,14385008970,1410971604,27010857120,2022046168,114855562,397431514,10964382015,32629032883,4302439543,1774107740,1676817448,1023577523,1242618367,0,789451957,955385333,243220,1180023608,101487,1541788461,439043134
서울특별시 중랑구,3721008721,6334981958,722195797,314511,1024071664,41258362,217699672,5141197582,18059939430,2339480574,892279614,822530903,452718218,512587179,0,462096903,502976326,621847,489892779,109398,746409892,205012870
세종특별자치시 세종특별자치시,739130804,1930045668,144778958,425792,255262871,135369952,540222280,1145628435,3694288137,676064577,194295633,222500217,110791170,132332461,0,101564918,116140017,168574,116738961,71202,193498183,55505918
울산광역시 남구,1433676621,2658367683,287705060,267462,401253819,208553440,841096957,2347728727,6751926256,1008625075,317679519,382681725,243688335,271734565,0,188207195,211568552,278082876,230880129,130531,363476827,96560713
울산광역시 동구,1651115908,3307426958,261741226,243030,390402195,250896303,988193356,1871142478,7452792848,1090519061,365524071,443856149,236846566,276336739,0,205070506,174097685,547345,253362768,40357,423881420,82727989
울산광역시 북구,1595813621,2987277865,296934590,10142757019,364985158,223342834,863783918,2313590173,6459807444,1124655306,336868380,418254829,202297725,251132280,0,173649426,228880318,398396,235744244,9863734874,338390106,103053202
울산광역시 울주군,1813521355,2717736392,315859979,522858,362754894,238868425,787767799,2016318039,8303470142,984786375,341077480,361835263,246656428,292226348,0,205632309,177277345,279089872,235993666,21276,410147835,78491360
울산광역시 중구,1530442283,2640897118,256016626,525791,339116238,239222275,930357407,2158511302,7943047478,1103102459,373298207,480523533,213059503,293130596,0,194192911,221640492,109199,230063298,98617,361273590,94804419
인천광역시 강화군,1450200182,3145217501,259856974,367517,432956790,603982242,2272957267,2151479503,6599804140,916112767,384775998,384080046,225355136,254385331,0,180096598,216974833,273964752,248492730,27298,352829866,96160009
인천광역시 계양구,1707984564,3268834190,273628796,225711,421502552,222072849,898271427,1964206172,7028192122,910397979,414541168,439172160,234548689,250973010,0,192357358,183966988,693767,243722554,53435,328864217,105009182
인천광역시 남동구,1301481308,3107985548,300015270,40356,414141307,217327027,793740973,2024982341,7920268724,948662269,412386553,447079500,247188794,297952123,0,175964692,171659722,424703,248110817,108784,345597288,99623593
인천광역시 동구,1439832597,2560712472,253821660,522356,421862955,235200222,1001781638,2444119620,7787250378,904492685,296271596,391662322,230817428,262751155,0,214533156,213351310,291397,247819921,29692,352150376,91169080
인천광역시 미추홀구,1778686457,2695425241,317455470,347028,423669273,251005549,754516467,2331702432,7626129442,1097978074,345356028,428241116,186807623,256765441,0,193914981,167731771,378269,250174689,75779,404398675,80798685
인천광역시 부평구,1486190719,3180104521,259095368,458054,338436088,250694629,758620416,1929541737,7480168093,1163926915,313516257,458130922,219235316,244380239,0,195675349,190166541,543304,231291786,117434,421601528,84786862
인천광역시 서구,1478051244,2553713892,240325229,123133,356481919,227379560,793327487,2265653328,6754725740,1192609792,396452971,439977409,204583363,253142618,0,182279753,182474759,437049,218695356,120724,321887614,84261251
인천광역시 연수구,1697629760,3216091389,283689725,78764,349443276,199723957,928813202,1834845374,6817695787,1076222009,414758657,399010187,192960060,280720357,0,174991744,223119049,309982768,216690247,33242,370214400,101559666
인천광역시 옹진군,1606705467,2508582074,270168105,20256,439427742,187013446,807495108,2071334290,8315333708,1265008902,348312875,463492897,226002530,273586798,0,175777012,191952980,288314434,196585820,104393,353275334,81237799
인천광역시 중구,1735811254,2960095682,269226676,5868477198,427022469,260269429,787136450,2351128486,8372981998,1175414057,384498980,460913567,210919291,293452673,0,202552795,190087798,126331,255067349,10148789749,317875897,103682143
전라남도 강진군,805628357,1418339581,172765916,497047,244762157,124674418,495505143,1114140213,4205363196,565784171,165495201,227732579,105319788,171311363,0,103190242,121154235,158390363,137061694,55912,182541193,48356690
전라남도 고흥군,908724995,1636794712,171462981,305149,222535121,133213559,421223132,1399470775,3537246094,612675175,190262347,227137865,120180831,150496850,0,94281688,110638770,166751137,146512238,128344,188695075,56437568
전라남도 곡성군,740653678,1462152391,151206293,111252,183969004,132166649,569259163,1102859657,3618991274,665433158,225387870,241131370,104628570,132648519,0,101189425,92824711,521805,147170186,86439,177873766,52948952
전라남도 광양시,844346860,1876708725,164429027,428826,223742519,130658850,438889272,1247421328,3529147269,533827407,196755777,220249342,111706763,138581295,0,88692180,99717363,145529605,118552432,140207,175749666,46723781
전라남도 구례군,969161022,1397179340,156937786,441703,224320818,135377179,471263598,1076545975,3635665980,565233456,225053321,252820845,131134124,138667068,0,91176061,97686446,349877,126294932,122571,185285756,56091041
전라남도 나주시,827130737,1604624720,155400473,172271,215947536,116500422,514407209,1337812925,4334757998,636180944,192088678,220112510,132130912,141016728,0,94370808,98880515,718458,129243852,7015,217791356,51380512
전라남도 담양군,928862904,1779629559,149502892,153342,221250129,119549578,501444862,1209811191,4104101147,612788829,174441351,236847600,108009408,129934489,0,110536777,110608691,289826,142102629,94487,216624769,55184940
전라남도 목포시,978635892,1757296164,166782401,381821,244745434,128242278,543451439,1123622185,4243207608,634496245,209210250,244341395,122179607,141728256,0,109856161,96938876,173472655,126000126,48924,180180930,44540628
전라남도 무안군,793769604,1743338146,181669882,325051,245752699,115570762,502801868,1148259271,3521144275,501694026,214219773,270040047,133519624,149360942,0,111927274,112781443,159169479,141242910,92732,174895376,53937486
전라남도 보성군,884934315,1705030079,154247989,274790,239595507,111019329,517468964,1325798853,3594288125,643566014,223621069,263151062,129832484,170252697,0,95456474,118617356,165700843,133689314,18805,181095987,44510539
전라남도 순천시,914157242,1699555002,169530374,31775,241340032,145218220,530352464,1084506099,3675190800,643352538,222129892,229786122,120575693,137957979,0,107926855,106470933,146794717,149781020,139306,189859637,47793230
전라남도 신안군,747485726,1629659774,183603824,578384,240567403,125606296,529732249,1159369825,4244915579,696898895,178013581,228635968,121654943,135319152,0,112597248,130072770,159928120,117250006,98232,206718253,52552945
전라남도 여수시,845066810,1582584578,155295526,5555013108,235117263,121091653,430116712,1268543284,3437511496,624707476,213538434,251004345,131039495,168721082,0,108363667,112075339,150657134,112611453,4692452678,202857003,50402355
전라남도 영광군,964883959,1473007863,147296994,476042,209062789,118352068,431629578,1285733943,4145484313,685691830,234231146,244934515,102843493,127890913,0,118726884,112789003,152870884,131828804,6325,183480833,57662270
전라남도 영암군,894108974,1484769922,184360623,264237,211882813,112799185,526336010,1251029117,3739350852,685588388,167916234,223988301,103789003,161227429,0,100902602,119005708,155388695,138428510,108582,186455941,49415084
전라남도 완도군,985367770,1557425835,158728972,196068,197966202,119062137,481455582,1080504493,4059545234,715540961,190552394,233213808,112306358,132082831,0,103518948,104874403,168353871,126231292,53801,200617134,48234409
전라남도 장성군,927146314,1438775291,148821464,458878,223639802,132216705,452775923,1120139868,3508075106,569360881,180987810,258950511,105616876,126434688,0,103294166,118602608,513197,120758682,10398,199348348,56883629
전라남도 장흥군,822469543,1568792781,146255446,414590,206469099,127535876,495209687,1128708131,3886280446,621233070,184046653,232224717,125526901,166542021,0,98662762,97462731,168539978,126850923,110795,183395615,52860201
전라남도 진도군,756782084,1556280627,162727370,418311,192630398,140412722,431546586,1345927443,4031321261,572914919,220336382,212574398,112740513,156162195,0,105185938,90743940,143159246,116021621,83951,195108605,46947855
전라남도 함평군,839450748,1474215161,168848916,194919,209985702,125059972,432489623,1095172691,4676623514,581530195,198555858,213160041,109806756,159843207,0,104263207,93911917,159427041,115740023,105421,216872087,48089621
전라남도 해남군,966582850,1694684909,148195942,386828,203342575,111475304,431351252,1174329881,3487005024,562162797,204969622,241036578,119071459,165730899,0,103105460,91759248,134282576,130944380,59017,187656147,46361157
전라남도 화순군,758070799,1804119045,169953252,324678,223106342,133632155,414788270,1372462198,4449447924,542267067,173866625,222529389,106477057,132359491,0,95154058,105448362,477503,146340617,30918,192669186,49641899
전북특별자치도 고창군,741120176,1421619283,174708703,438648,232879451,121698552,483946315,1231775840,3316861833,704150921,166368741,262939479,125317980,176890545,0,101866624,101009687,138885985,141565358,115104,194757017,47719686
전북특별자치도 군산시,996667023,1467516164,152943893,429779,237427807,120693445,520236888,1402934748,4246030758,604205492,208700445,259263484,121878945,130130402,0,110921280,102035268,170048669,129464022,19909,221562656,43923777
전북특별자치도 김제시,913044943,1440279453,152714335,21199,231310884,132529108,410158120,1290716932,4359548226,673774510,164000114,261164754,124512170,143847665,0,104384878,102309874,154575540,137407893,62051,191452824,51291926
전북특별자치도 남원시,884688328,1453172230,161602591,21832,203598443,111861609,541373498,1082034113,4016748378,522033533,208263516,225822245,126596145,146491230,0,107564303,99550139,202709,127039908,7681,211277811,46532538
전북특별자치도 무주군,811230677,1564164019,183643948,127861,182135146,130889109,540287448,1100434761,3850163060,546377588,213871415,241805585,120336459,155731466,6693023122,97903707,97839926,535951,130791572,40392,218414407,47350180
전북특별자치도 부안군,918769199,1924435129,166565070,315782,207653181,114381122,458918844,1189012548,4122559902,573151186,201304013,203131314,105831186,140099078,0,95094237,104387557,155163629,149105083,37574,213365211,46691323
전북특별자치도 순창군,829157635,1504038651,147942336,172359,211849356,126837864,521781540,1275864873,4517265631,681742846,213557157,228891453,137120091,131269940,0,112565832,97993389,901488,111017342,78390,211097299,46006804
전북특별자치도 완주군,968815924,1813009794,153472442,206402,228225257,141044208,433183704,1143121492,3942551682,690480647,180776459,215891480,115393336,126448124,0,121549937,108261438,313878,131291591,55213,214982487,53709226
전북특별자치도 익산시,814325835,1569186813,152482672,127780,246226985,137117050,536494759,1108171241,4184683021,533121021,204126429,245372430,103621332,161705870,0,94619741,125090360,638950,144407245,2016,227003324,57620406
전북특별자치도 임실군,974321303,1506489603,178941970,508797,224584048,122349221,475530542,1251885846,3945671944,516808845,194794871,252084783,131945678,136145622,0,98233282,115951382,776261,149733020,66615,224933085,43653587
전북특별자치도 장수군,918249738,1815434219,167556115,529288,205200097,104045463,512336232,1217384329,4502406537,572877408,180610326,253772776,122100023,136997475,0,101932055,116393150,225751,146977313,48276,192074590,50337280
전북특별자치도 전주시,970928507,1844909328,147598334,216589,200157594,118791824,546875704,1064777479,4674707830,646649946,204626213,223872701,109178579,167758304,0,110652155,108120553,234051,144787468,134004,188936508,46715874
전북특별자치도 정읍시,855432571,1641956225,158023799,126182,196818642,118998441,405975303,1152275964,4060903487,575928634,215344272,233091031,118048316,143436284,0,120810746,118680039,384285,135409310,69580,203931156,46824863
전북특별자치도 진안군,934770302,1957851680,155476949,145782,210623227,132405395,468592831,1381573001,3616592723,598345693,205454006,216183325,132106224,159536529,0,115485863,117377359,714108,118758512,14346,178046087,54466612
제주특별자치도 서귀포시,3710616477,5888584812,663600694,14828131031,786972015,1396260368,6416796411,4433196816,16768067491,2163552581,782477600,1027026397,524008983,659352541,0,465779010,2907997373,532892108,547269870,55862,771458703,230096103
제주특별자치도 제주시,3784910822,6271715329,635699868,15059512455,982556651,1320634559,6339272215,4746332277,13177143843,2292816788,707331274,1044922565,462497906,657440502,0,382480631,2470166592,589369160,466133709,18570708635,789287206,191960190
충청남도 계룡시,882795688,1560635409,176914607,127498,230535189,129088722,523255286,1151722213,4402405892,701205906,188174386,249839933,129117512,172168439,0,93836260,100971034,516724,120946728,141010,184099884,45912937
충청남도 공주시,849055285,1736313797,138471687,38487,188891112,129523371,526450008,1389153580,4493951594,656234301,231106406,222220985,111865580,138621761,0,103256713,108521477,415526,141494095,32217,212463145,50272773
충청남도 금산군,870674529,1724549052,138060671,35933,216845143,122521629,420422313,1087763468,4714910238,708721912,193409528,209891853,110221257,147074906,0,93107408,116632859,527115,136062467,118579,194926117,51539882
충청남도 논산시,801996613,1434205127,180664544,231692,240440282,132982515,549797443,1303634088,4026415620,609946215,227063207,252695760,132549080,155751634,0,93331704,103659939,361158,130895895,21857,219587094,46301829
충청남도 당진시,995888396,1522493777,163082694,161295,218855543,130250978,482698164,1116700241,3767183841,511325017,211307602,259716897,126549581,138549375,0,95186664,115620227,150519402,133804930,7103,169179779,48294857
충청남도 보령시,803503270,1560962960,179373813,342154,228365209,131983112,433870626,1215315886,3644213467,525201992,227863577,263641043,115730010,159373190,0,120269016,93484315,133524821,127684327,101424,172216337,46512956
충청남도 부여군,856357111,1468137575,179507390,374988,216591074,121696391,550879377,1210979747,3911987661,553904473,228543188,251395225,129455645,168238599,0,99472905,121250679,803816,149128875,56337,197577411,44436796
충청남도 서산시,915603951,1587442296,142390472,34713,218211046,138043481,460299275,1220719296,3601227106,658042247,208782626,214724742,110366411,158964400,0,93454365,129364525,176839370,152253446,72963,184789729,58366981
충청남도 서천군,902104308,1676185982,166221901,441952,205274850,109450320,418086787,1396139245,3621097242,641534283,222196531,238246781,111385285,160430114,0,111442900,123019788,177573202,135411254,101049,169891584,54980641
충청남도 아산시,777808513,1604862242,174688525,100534,206427742,129689183,474377345,1066188302,4258338290,507062170,188898573,257599309,109580427,163325755,0,113834010,100493099,703414,121594298,95513,215348514,57187499
충청남도 예산군,944834816,1583562955,148620049,141163,213817463,115432137,412183249,1309099740,3457867728,561522375,205146218,246657565,124067234,134279100,0,108917548,129266240,179112,113642013,11490,174907320,52027239
충청남도 천안시,906143148,1749006818,155431015,411248,191177058,138344067,526332352,1131226660,4380058549,570297899,206833186,268336183,129104812,164101738,0,87380616,121890882,286549,120552542,67293,220033288,46123519
충청남도 청양군,981655683,1460443990,138022177,522306,215614782,113667443,530983636,1173736409,4299253674,569481386,202307538,228340075,102523167,128892846,0,95106646,96318257,96335,130837663,63748,179179419,41619629
충청남도 태안군,785257016,1820424354,141601209,532621,239494158,116175584,432324650,1121029665,4092750006,690343873,186373165,251698909,116863253,153913106,0,92277592,104191140,189269453,150327956,22116,204097680,52760263
충청남도 홍성군,813147632,1735844735,151718349,371187,201242322,115970785,420233155,1196773256,3628115070,532344926,205116553,217705981,104099533,141437327,0,102891055,97251300,479050,116749306,6326,220637254,51068504
충청북도 괴산군,758594416,1535939258,179390389,136376,228208375,133971698,472593588,1298082736,4050520765,658289053,205942041,209235436,109365340,134668948,0,112869760,120114168,369521,116749567,78726,182254594,52239123
충청북도 단양군,785734137,1563852834,158467595,43255,247896267,114123211,526120036,1187037595,4537985499,651257773,226932218,233643811,100926255,142477027,0,88379601,107986133,446240,128234300,32886,232514586,46230078
충청북도 보은군,893484752,1644219241,178574855,593746,212514806,120730146,524901101,1253543166,4380221769,531917367,211688835,248688916,101147462,150674626,0,97728173,129177514,320324,123781630,22614,200462672,54026341
충청북도 영동군,1000414304,1822915527,166822897,97190,242310146,123221899,512448708,1153549439,4261338154,542058439,170147233,228345038,115873832,134680647,0,97895883,93539320,588472,142174518,98371,200717758,50955049
충청북도 옥천군,822591989,1606555508,136301209,294604,232222342,121010732,529602515,1128640188,4175670798,649848268,200344500,235498132,124917721,157305594,0,115114021,104610282,763683,140914964,9701,227804126,48160131
충청북도 음성군,799966483,1448884830,169927253,488512,232806140,128559593,402463251,1393318443,4038856018,553382297,196116817,257050590,111374852,141256053,0,97491893,120474341,715842,111276597,75042,228755684,48594200
충청북도 제천시,1043013024,1577377578,139587000,128749,205951914,123821313,506789228,1199708612,3505353325,663536682,206133595,249080510,104929793,133217992,0,91232650,111237523,493491,113533475,73665,211439596,57426696
충청북도 증평군,866203423,1645172485,163543703,231853,249264975,135738148,469569107,1339097398,3354378148,663687940,169955001,234812766,129876705,136761728,0,96030351,125139106,712601,155807480,25577,199992369,49717620
충청북도 진천군,905011882,1564613105,141281729,516210,191497003,119234927,537804924,1404594563,3775436720,619186044,233241350,209114441,131516485,175069378,0,93001028,128945270,815436,112314400,114260,215198150,51411375
충청북도 청주시,1023798341,1525830528,156628584,5768442232,208851177,111234610,535893001,1344393688,4088359642,636431113,180859065,243630286,128677868,152243839,0,109792949,102337010,371168,114854409,5806478218,170734181,45930368
충청북도 충주시,748805227,1580171444,158394752,63757,234738319,117560432,450230477,1209169233,3674202736,491759503,202572967,232701886,113413462,174053790,0,110828552,95062195,623535,131985139,92140,199904687,44145222
